notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;85 days;38.53157019209389;55.675672961028525;58.16112869198312;66.98936170212765;36.59912033306473;67.62788550323175;51.30541508638853;61.95205479452054;45.12581699346405;0.06382215847974185;0.002407416892895559;0.12680577849117175;0.14486356340288925;0.6930379746835443
2020-03-11;85 days;32.35720944686141;42.84098639455782;52.23076923076923;61.0;28.938856015779088;70.33333333333333;31.702991452991455;55.6;40.2;0.060907395898073334;0.0006215040397762585;0.1326530612244898;0.061224489795918366;0.38461538461538464
2020-03-09;85 days;32.153225806451616;42.45225694444444;51.15384615384615;61.0;28.762139917695468;70.33333333333333;31.702991452991455;55.6;42.5;0.06319947333772219;0.0006583278472679394;0.13541666666666666;0.0625;0.38461538461538464
2020-07-13;85 days;38.68379477112386;55.91064430613187;58.410585585585586;68.05833333333334;36.68196639513565;67.68882352941176;51.335110163468386;62.31124497991967;45.263888888888886;0.06521445305460444;0.0027031897639214274;0.12780656303972365;0.14680483592400692;0.672972972972973
2020-03-31;85 days;32.96797495039682;46.170138888888886;54.75;61.333333333333336;29.113446054750405;69.85714285714286;35.36706349206349;60.75;40.2;0.044642857142857144;0.0011160714285714285;0.13333333333333333;0.058333333333333334;0.5
2020-03-08;85 days;32.16168569509738;42.59809027777778;52.42857142857143;61.0;28.778198653198647;70.33333333333333;31.702991452991455;57.833333333333336;42.5;0.06447280053727333;0.000671591672263264;0.14583333333333334;0.0625;0.42857142857142855
2020-03-07;85 days;32.17492595124175;42.69184027777777;53.0;61.0;28.72393822393822;70.33333333333333;31.16885964912281;58.285714285714285;42.5;0.06561859193438141;0.000683526999316473;0.15625;0.0625;0.4666666666666667
2020-03-16;85 days;32.42146381578948;44.06290849673202;54.642857142857146;61.0;29.003667033369997;70.33333333333333;32.110416666666666;60.666666666666664;40.2;0.05592105263157895;0.0005482456140350877;0.13725490196078433;0.058823529411764705;0.42857142857142855
2020-03-14;85 days;32.42103016505408;43.72416666666666;55.06666666666667;61.0;29.07271335629544;70.33333333333333;31.702991452991455;60.714285714285715;40.2;0.056915196357427436;0.0005691519635742744;0.15;0.06;0.4666666666666667
2020-03-12;85 days;32.39319667260844;43.2797619047619;53.5;61.0;28.971250971250967;70.33333333333333;31.702991452991455;58.0;40.2;0.058229352346999406;0.0005941770647653001;0.14285714285714285;0.061224489795918366;0.42857142857142855
2020-08-21;85 days;38.935987455353256;55.88649355877616;58.63825757575757;68.86111111111111;37.00021060455897;68.48774954627949;51.51985841132709;63.10836501901141;48.25816993464053;0.072122584015323;0.0025074003134250393;0.10622887493964268;0.13302752293577982;0.5977272727272728
2020-03-20;85 days;32.479684265010356;44.06996855345911;54.6875;61.333333333333336;28.926770293609668;70.33333333333333;32.676587301587304;59.42857142857143;40.2;0.054865424430641824;0.0015527950310559005;0.1509433962264151;0.05660377358490566;0.4375
2020-03-19;85 days;32.52971204188482;43.94682539682539;54.6875;61.333333333333336;28.977096546863983;70.33333333333333;32.083333333333336;59.42857142857143;40.2;0.0549738219895288;0.0015706806282722514;0.1523809523809524;0.05714285714285714;0.4375
2020-09-14;85 days;38.665532861188254;55.97116568861842;58.96896433470508;68.736;36.872520446432596;68.27690426275332;52.15015067222994;64.76190476190476;49.22325870646766;0.07559838460780773;0.0020520734149784945;0.10553745928338762;0.10358306188925082;0.5185185185185185
2020-10-07;85 days;38.6076958819292;56.11962143152669;59.1003937007874;67.56;36.82545318780484;68.52884615384616;52.38941490653072;64.5964125560538;53.08387096774194;0.07967851907969499;0.0012351982081391327;0.10500206696982224;0.08598594460520877;0.4389763779527559
2020-08-11;85 days;38.98370679423084;56.02745543222334;58.40356025039123;68.77142857142857;36.968337649525225;68.39990942028986;51.667169431875315;62.92857142857143;47.964521452145206;0.07126300468977413;0.002515587659245683;0.10741301059001512;0.13918305597579425;0.607981220657277
2020-08-31;85 days;38.809263662597616;55.713047619047614;58.64065934065934;68.71223021582733;36.950812009394895;68.166822721598;51.63838873499538;63.84278002699055;48.787356321839084;0.07323316825056887;0.002325659215633784;0.10395247886680374;0.12200137080191913;0.5428571428571428
2020-10-05;85 days;38.65600194749424;56.259510026876164;58.996062992125985;67.9873417721519;36.86980664937515;68.82201405152225;52.65847192094481;64.66216216216216;52.738853503184714;0.07932735646501565;0.0012948060249455035;0.10495867768595041;0.08822314049586777;0.43700787401574803
2020-03-10;85 days;32.15507761966365;42.33070175438596;50.916666666666664;61.0;28.77424612876935;70.33333333333333;31.702991452991455;55.6;40.2;0.06144890038809832;0.000646830530401035;0.12631578947368421;0.06315789473684211;0.4166666666666667
2020-03-15;85 days;32.42205800334635;44.02392739273927;54.642857142857146;61.0;28.98357596117954;70.33333333333333;31.702991452991455;60.666666666666664;40.2;0.05633017289459007;0.0005577244841048522;0.13861386138613863;0.0594059405940594;0.42857142857142855
2020-09-09;85 days;38.6914501824908;55.88754797756126;59.05917366946778;68.84251968503936;36.90374047423869;68.16649966599866;51.861560084328886;64.31167979002625;50.06299212598425;0.07457761351636748;0.0020954329461457233;0.10530973451327434;0.11039823008849557;0.5336134453781513
2020-08-19;85 days;38.95912559711057;55.907508491023776;58.54631738800303;69.06122448979592;36.99297530308336;68.54892280071813;51.49440433212997;63.046992481203006;48.22653721682848;0.07201858093358714;0.0025671026666433823;0.10645004849660523;0.13506304558680893;0.6059225512528473
2020-09-02;85 days;38.79640570112779;55.79058466211085;58.72816593886463;68.61428571428571;36.94800929356552;68.12782076079948;51.776175584896926;64.09904371584699;48.98599439775911;0.07375810297920934;0.002351123501158768;0.10428051001821494;0.11771402550091074;0.5327510917030568
2020-03-13;85 days;32.395405251141554;43.72416666666666;55.06666666666667;61.0;28.996924259900034;70.33333333333333;31.702991452991455;60.714285714285715;40.2;0.05707762557077625;0.0005707762557077625;0.15;0.06;0.4666666666666667
2020-03-18;85 days;32.47575026795285;44.00412541254125;54.642857142857146;61.333333333333336;29.061099060014456;70.33333333333333;32.110416666666666;60.666666666666664;40.2;0.05412647374062165;0.001607717041800643;0.13861386138613863;0.0594059405940594;0.42857142857142855
