notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;40 days;37.10140721196131;54.5661853188929;57.50078616352201;65.07692307692308;34.99134269846456;65.70588235294117;49.41818181818181;60.357142857142854;52.672222222222224;0.058341217281614635;0.0013665510354252076;0.19099099099099098;0.0918918918918919;0.660377358490566
2020-11-09;40 days;38.42306837102996;56.56438356164384;59.279863481228666;67.51515151515152;36.784785653391786;68.17021276595744;53.305347326336836;65.703125;51.96551724137931;0.07920332053029365;0.0010221781687523232;0.11458740711771608;0.07352366053969496;0.43686006825938567
2020-11-20;40 days;38.46803553225571;56.5740013097577;59.144366197183096;63.903225806451616;36.73891047434029;68.30208333333333;53.153358208955225;64.975;52.616279069767444;0.07933987233380041;0.0009652810213295967;0.11145996860282574;0.07535321821036106;0.4225352112676056
2020-03-11;40 days;35.890151515151516;45.35897435897436;56.57142857142857;61.0;31.665357766143106;74.33333333333333;36.6875;62.25;39.0;0.09330143540669857;0.0023923444976076554;0.1794871794871795;0.07692307692307693;0.5714285714285714
2020-03-09;40 days;35.686286919831225;45.729729729729726;56.25;61.0;31.5165770609319;74.33333333333333;36.6875;62.25;44.0;0.09367088607594937;0.002531645569620253;0.21621621621621623;0.08108108108108109;0.5
2020-07-13;40 days;37.712686156302475;55.36626878868257;58.54986338797814;68.22222222222223;35.62564029595902;66.58620689655173;49.52135416666666;61.34146341463415;53.33796296296296;0.06210413753393107;0.001480628444517562;0.16158940397350993;0.1152317880794702;0.6721311475409836
2020-03-31;40 days;32.24864921030756;40.6375;44.75;61.0;28.51120071684588;70.33333333333333;30.740384615384617;78.0;33.666666666666664;0.07481296758104738;0.0012468827930174563;0.06666666666666667;0.1;0.25
2020-03-08;40 days;35.62521701388889;46.3421052631579;57.666666666666664;61.0;31.492258652094723;74.33333333333333;36.6875;63.6;44.0;0.09895833333333333;0.0026041666666666665;0.23684210526315788;0.07894736842105263;0.5555555555555556
2020-03-07;40 days;35.54098731884058;45.526315789473685;58.0;61.0;31.611574074074078;65.5;36.6875;63.166666666666664;44.0;0.10326086956521739;0.002717391304347826;0.2631578947368421;0.05263157894736842;0.6
2020-03-16;40 days;35.42973484848485;44.926829268292686;55.833333333333336;61.0;31.57041666666667;74.33333333333333;37.0;62.666666666666664;39.0;0.09318181818181819;0.0022727272727272726;0.14634146341463414;0.07317073170731707;0.5
2020-03-14;40 days;35.50134099616859;45.51219512195122;56.57142857142857;61.0;31.333760683760687;74.33333333333333;37.0;62.25;39.0;0.09425287356321839;0.0022988505747126436;0.17073170731707318;0.07317073170731707;0.5714285714285714
2020-03-12;40 days;35.7206827309237;45.8421052631579;56.57142857142857;61.0;31.413139329806;74.33333333333333;36.6875;62.25;39.0;0.09156626506024096;0.0024096385542168677;0.18421052631578946;0.07894736842105263;0.5714285714285714
2020-08-21;40 days;38.989727466984256;55.96090152320226;57.881846635367765;67.36046511627907;37.07169371089193;67.49588815789474;51.80163974547234;62.20198675496689;39.792792792792795;0.06593406593406594;0.003009729124378806;0.11305732484076433;0.1613588110403397;0.7089201877934272
2020-03-20;40 days;33.04462365591398;42.16326530612245;51.142857142857146;61.0;29.32047159699893;67.5;33.541666666666664;62.666666666666664;33.666666666666664;0.07903225806451612;0.0016129032258064516;0.14285714285714285;0.08163265306122448;0.42857142857142855
2020-03-19;40 days;35.16563997262149;43.833333333333336;55.833333333333336;61.0;31.16984126984127;67.5;35.25;62.666666666666664;39.0;0.08624229979466119;0.002053388090349076;0.14285714285714285;0.09523809523809523;0.5
2020-09-14;40 days;38.99224708812132;56.16548813868613;58.7485315712188;69.01190476190476;37.069413428613956;68.6278735632184;52.310867640548906;64.24806201550388;47.4448717948718;0.07347376176283446;0.0028130337229161782;0.10346399270738377;0.13217866909753875;0.5682819383259912
2020-10-07;40 days;38.79645545224888;55.68933431710116;58.80402010050251;70.4390243902439;36.951586972305776;69.19047619047619;51.519220430107524;63.98947368421052;53.67213114754098;0.0793799539260474;0.0016008746241849205;0.09788489916379735;0.10329562223315297;0.47738693467336685
2020-08-11;40 days;39.062978617267966;55.93804590696728;58.83068783068783;68.80645161290323;37.169109054363574;67.98717948717947;51.3217299578059;62.38257575757576;47.403225806451616;0.0662896384568774;0.0025045445364572814;0.11517367458866545;0.15843997562461914;0.6984126984126984
2020-08-31;40 days;39.011526839095396;55.70037729658793;58.9508547008547;67.96938775510205;37.109437184669865;67.72195253505933;51.895973154362416;63.59320175438596;44.79487179487179;0.06604324956165984;0.003182024806805637;0.11504424778761062;0.15191740412979352;0.6495726495726496
2020-10-05;40 days;38.888067588560375;55.80643076425916;58.75252525252525;71.72727272727273;37.043790186125214;69.87946428571429;51.53039670273055;63.935483870967744;53.131147540983605;0.07878255556404186;0.0016802871763537768;0.09597673291323315;0.10857973824527388;0.4696969696969697
2020-11-03;40 days;38.196305041905006;55.92178830559112;59.32824427480916;67.91428571428571;36.59710451977401;67.69182389937107;52.453674121405754;65.208;51.31818181818182;0.07786558639925621;0.0011621729313321823;0.11172707889125799;0.06780383795309168;0.4770992366412214
2020-03-10;40 days;35.76770833333333;45.5;56.57142857142857;61.0;31.730599647266313;74.33333333333333;36.6875;62.25;39.0;0.09;0.0025;0.19444444444444445;0.08333333333333333;0.5714285714285714
2020-03-15;40 days;35.40201674277017;44.926829268292686;55.833333333333336;61.0;31.414562289562294;74.33333333333333;37.0;62.666666666666664;39.0;0.09360730593607305;0.00228310502283105;0.14634146341463414;0.07317073170731707;0.5
2020-09-09;40 days;39.072570428404745;55.972544022242815;58.90862573099416;68.57954545454545;37.127043794505056;68.0102097130243;52.27518863737239;63.540767386091126;47.833333333333336;0.07197600799733422;0.0029323558813728755;0.10555555555555556;0.1398148148148148;0.6096491228070176
2020-08-19;40 days;39.0136360391233;56.14804136921105;58.365511551155116;67.0;37.108972941089725;67.94144144144143;51.771246819338415;62.69097222222222;41.780952380952385;0.06499803900595429;0.0028523549755767106;0.11080636313768513;0.1623697202413604;0.7128712871287128
2020-09-02;40 days;39.08987052132493;55.76448393378774;58.767391304347825;68.21;37.18504313725491;67.82284946236558;51.96713772992373;63.885487528344676;44.654320987654316;0.06780555372336917;0.003297935492381769;0.11186770428015565;0.1507782101167315;0.6391304347826087
2020-03-13;40 days;35.406225831399844;45.82051282051282;56.57142857142857;61.0;31.17141623488774;74.33333333333333;36.6875;62.25;39.0;0.09048723897911833;0.002320185614849188;0.1794871794871795;0.07692307692307693;0.5714285714285714
2020-03-18;40 days;35.35195427728614;43.75609756097561;55.833333333333336;61.0;31.46346469622332;74.33333333333333;35.25;62.666666666666664;39.0;0.09070796460176991;0.0022123893805309734;0.14634146341463414;0.07317073170731707;0.5
2020-03-23;40 days;33.82630042462845;40.111607142857146;47.8;61.0;30.384519350811487;68.2;31.353448275862068;69.0;33.666666666666664;0.08917197452229299;0.0015923566878980893;0.08928571428571429;0.08928571428571429;0.4
2020-11-13;40 days;38.3483622943257;56.82623068866196;59.67465753424658;65.34375;36.625452232033346;67.92708333333333;53.69320436507937;65.528;52.60227272727273;0.07823630557602555;0.0009825595676737902;0.11459968602825746;0.07535321821036106;0.4280821917808219
2020-03-17;40 days;35.379420617005266;44.926829268292686;55.833333333333336;61.0;31.525165016501653;74.33333333333333;37.0;62.666666666666664;39.0;0.09255079006772009;0.002257336343115124;0.14634146341463414;0.07317073170731707;0.5
2020-10-28;40 days;38.31199965193177;55.8691438407424;59.60655737704918;67.47222222222223;36.68517967536117;67.54491017964072;52.18641774891775;65.83620689655173;51.507936507936506;0.07746307558644656;0.0012510860121633363;0.1094661283086586;0.07492148945715567;0.47540983606557374
2020-08-10;40 days;39.02474545991833;55.956247456247446;58.40425531914894;69.0;37.08429253228523;68.0026350461133;51.503484848484845;61.95038167938932;46.75806451612903;0.06591018831482376;0.0024545308224690164;0.11477411477411477;0.15445665445665446;0.6968085106382979
2020-11-05;40 days;38.312612990702476;56.09411157024793;59.34444444444444;68.48648648648648;36.73011852268818;68.21142857142857;52.52403100775194;65.512;50.945205479452056;0.07806104360718084;0.0011925097495729526;0.11147811725846409;0.07225433526011561;0.46296296296296297
2020-09-07;40 days;39.10285189196285;55.75614279091331;58.68195050946143;68.93548387096774;37.25331236515027;67.61916395222585;51.92271328056288;63.361519607843135;48.29032258064516;0.07081939250803647;0.0030505805943711866;0.10606762389995368;0.14219546086150997;0.5938864628820961
2020-07-26;40 days;38.58528998595224;56.099903740374025;57.125757575757575;67.62162162162163;36.371234398483956;68.53057199211047;50.796766169154225;60.293447293447294;45.974637681159415;0.06622263471092428;0.0020199814380084074;0.13602638087386645;0.1393239901071723;0.7090909090909091
2020-03-21;40 days;33.19353155972875;42.59615384615385;51.142857142857146;61.0;29.260915867944625;68.2;33.28;62.666666666666664;33.666666666666664;0.081377151799687;0.001564945226917058;0.1346153846153846;0.09615384615384616;0.42857142857142855
2020-10-26;40 days;38.3225014645577;55.896766169154226;59.66808510638298;68.51351351351352;36.65743488295417;67.98863636363636;51.739498090561916;65.52252252252252;52.73770491803279;0.07766819920682273;0.0012985645597164215;0.1061906913691821;0.07953004970628107;0.4723404255319149
2020-10-09;40 days;38.72900579777969;55.57439181569195;58.635;70.35;36.86534484541412;69.20588235294117;51.6300911039657;63.63157894736842;53.53333333333333;0.08061248344112834;0.0015584820384945063;0.09666505558240696;0.0985983566940551;0.475
2020-05-27;40 days;34.52539117071808;51.099593495934954;61.1578947368421;80.2;31.135014836795246;70.5;45.692982456140356;61.733333333333334;47.0;0.0340956340956341;0.002079002079002079;0.23170731707317074;0.024390243902439025;0.7894736842105263
2020-10-21;40 days;38.40420351505653;55.89463007159904;59.86407766990291;70.28571428571429;36.761332651670074;68.3463687150838;51.75685307017543;65.97777777777777;52.87719298245614;0.07809821894328936;0.0013041210224308817;0.0982824427480916;0.08540076335877862;0.4368932038834951
2020-10-20;40 days;38.38709565721049;55.948893229166664;59.13300492610838;70.28571428571429;36.7380019925109;68.63934426229508;51.685169727323306;65.77906976744185;51.69491525423729;0.07729450375344223;0.0013203063110641669;0.09907271839921913;0.08931185944363104;0.4236453201970443
2020-08-08;40 days;38.97802629201929;55.91322486441384;57.98924731182796;68.55172413793103;37.04927052423343;68.08228730822873;51.80358255451713;61.44656488549619;46.87931034482759;0.06653074810684863;0.0024132478988100193;0.11632270168855535;0.14946841776110067;0.7043010752688172
2020-08-26;40 days;38.99280787957794;55.78023040699629;58.29882525697504;68.0;37.009953315580105;67.51879084967321;51.59822253000924;62.6546052631579;42.121212121212125;0.06625922586247203;0.003272885148448719;0.11441532258064516;0.15423387096774194;0.6696035242290749
2020-03-22;40 days;33.91693766937669;41.021929824561404;51.142857142857146;61.0;30.333333333333336;68.2;31.508928571428573;62.666666666666664;33.666666666666664;0.09268292682926829;0.0016260162601626016;0.12280701754385964;0.08771929824561403;0.42857142857142855
2020-03-24;40 days;33.6875;40.18636363636364;47.8;61.0;30.26831501831502;68.2;31.1875;69.0;33.666666666666664;0.08702531645569621;0.0015822784810126582;0.09090909090909091;0.09090909090909091;0.4
2020-09-24;40 days;38.979751004306756;56.054603100046975;58.31442901234568;69.04477611940298;36.85502675840978;68.85314465408804;51.59438040345821;63.150442477876105;49.93717948717949;0.077053865354701;0.0024237600839272146;0.10140845070422536;0.12441314553990611;0.5231481481481481
2020-09-16;40 days;38.98787524902108;56.14429581795819;58.768518518518526;69.1625;37.02503550599825;68.51789906103288;51.9170072661217;64.312;47.99873737373738;0.07450387969511776;0.0027466868090366;0.10368663594470046;0.13087557603686636;0.5555555555555556
2020-09-25;40 days;38.9260027030976;56.06143667296787;58.15099388379205;69.70769230769231;36.771918005966704;68.97370088719899;51.62172011661808;63.06086956521739;49.84244791666667;0.07726575622580881;0.0023734754984298546;0.10302457466918714;0.12429111531190926;0.5275229357798165
2020-09-23;40 days;39.03079755478497;56.15342497670085;58.44915902140672;68.78378378378379;36.881182543406844;69.05235439900866;51.83004231311707;63.2695652173913;49.968434343434346;0.07671967125245667;0.002644273718063248;0.10153702841173731;0.12529110386585934;0.5275229357798165
2020-09-21;40 days;39.01800176618909;56.02448512585813;57.79334828101644;68.81818181818181;36.962825449211586;68.72493961352657;51.90612104539202;63.26890756302521;47.95531400966184;0.0761994355597366;0.002682833350754329;0.10196616369455876;0.1262002743484225;0.5336322869955157
2020-03-25;40 days;33.58863636363636;40.39732142857143;47.8;61.0;30.007839721254363;68.2;31.401785714285715;69.0;33.666666666666664;0.08484848484848485;0.0015151515151515152;0.08928571428571429;0.08928571428571429;0.4
2020-09-29;40 days;38.938494391662566;55.90028180354267;58.825471698113205;71.19354838709677;36.847431489533825;69.02058029689609;51.27938271604938;63.333333333333336;51.645161290322584;0.07832601785984562;0.0023459966701982744;0.10241545893719807;0.11932367149758454;0.5235849056603774
2020-04-02;40 days;31.96066832710668;39.366379310344826;36.666666666666664;61.0;28.073423423423428;70.33333333333333;30.935185185185187;78.0;16.0;0.0722291407222914;0.0012453300124533001;0.05172413793103448;0.10344827586206896;0.3333333333333333
2020-07-02;40 days;36.94742016205911;54.419642857142854;57.89887640449438;65.3;34.90506661991585;66.02173913043478;48.48566308243727;59.609375;54.875;0.056597057427622215;0.0011865211200759373;0.18658280922431866;0.09643605870020965;0.7191011235955056
2020-08-24;40 days;38.960303101372546;55.954294217687064;58.15104166666667;67.44791666666667;36.9623351694208;67.56370967741935;51.68438967136151;62.54516129032258;40.40833333333334;0.06567803702339906;0.0032136042580256418;0.11416921508664628;0.1580020387359837;0.6919642857142857
2020-03-26;40 days;32.76780821917808;40.900862068965516;47.8;61.0;29.075867052023128;68.2;31.401785714285715;69.0;33.666666666666664;0.07945205479452055;0.0013698630136986301;0.08620689655172414;0.08620689655172414;0.4
2020-04-18;40 days;31.27706552706553;40.695454545454545;43.0;;28.12635436583811;66.33333333333333;27.9625;29.0;41.0;0.05876068376068376;0.0;0.09090909090909091;0.05454545454545454;0.2
2020-08-30;40 days;38.98734014786663;55.670138888888886;58.61158798283262;67.88;37.043391807350126;67.56236383442265;51.663746630727765;62.968409586056644;44.79487179487179;0.06606645932231134;0.003273858241938124;0.11546085232903865;0.15163528245787908;0.6566523605150214
2020-10-08;40 days;38.75408981973534;55.604379148453944;58.73134328358209;70.825;36.885544359027634;69.44390243902438;51.63287927350427;63.63917525773196;53.53333333333333;0.08041398164421011;0.0015621948838117556;0.09762020398251578;0.09956289460903352;0.48258706467661694
2020-07-18;40 days;38.201638010330434;55.95986652236651;58.08806146572103;67.625;35.94656693043192;68.11111111111111;50.395645645645644;60.87972508591065;51.53070175438596;0.0652419241077726;0.0016927634363097758;0.15243243243243243;0.1264864864864865;0.6879432624113475
2020-03-27;40 days;32.59519015659956;40.74122807017544;44.75;61.0;28.92884431709647;70.33333333333333;29.625;78.0;33.666666666666664;0.07651006711409396;0.0013422818791946308;0.07017543859649122;0.10526315789473684;0.25
2020-11-21;40 days;38.48683007566204;56.555721492101426;59.57746478873239;63.96551724137931;36.74062809099901;68.3529411764706;53.14573877962683;65.12295081967213;52.95402298850575;0.07910048749803428;0.0009120930963988048;0.11292246520874752;0.07435387673956262;0.4295774647887324
2020-08-29;40 days;38.983077947667944;55.70589217159071;58.50888888888889;68.16;37.01699945601741;67.38680781758957;51.478290366350066;63.23601789709172;42.69444444444445;0.06596706596706596;0.0033000033000033;0.11255627813906953;0.1535767883941971;0.6622222222222223
2020-09-05;40 days;39.118004643206255;55.78217821782178;58.478985507246385;68.70967741935483;37.25073024455424;67.47178270042195;51.93670742753622;63.1243961352657;47.950819672131146;0.07070538866315859;0.00309731565976154;0.10833725859632595;0.14884597268016958;0.6
