notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;80 days;38.53829552346298;55.58754284011325;58.33904109589041;68.13253012048193;36.61142656531428;67.75886524822694;51.14272166903745;61.87073170731706;46.30681818181818;0.06352854386562251;0.002355010781977074;0.13041536400178652;0.14694059848146493;0.702054794520548
2020-03-11;80 days;32.18962110646211;42.090501792114694;50.916666666666664;61.0;28.695680628272246;70.33333333333333;31.16885964912281;55.6;40.2;0.06485355648535565;0.000697350069735007;0.12903225806451613;0.06451612903225806;0.4166666666666667
2020-03-09;80 days;32.514341672984585;42.72010869565217;51.15384615384615;61.0;28.99881964117091;70.33333333333333;31.84027777777778;55.6;42.5;0.06974981046247157;0.000758150113722517;0.14130434782608695;0.06521739130434782;0.38461538461538464
2020-07-13;80 days;38.606153934247885;55.845809703843734;58.47789115646259;67.33962264150944;36.648814520847644;67.46858974358975;51.354166666666664;62.207112970711286;44.632440476190474;0.06486539450799794;0.0025965754599123043;0.12953172205438065;0.1472809667673716;0.6967930029154519
2020-03-31;80 days;32.51809074350057;45.46111111111111;53.53846153846154;61.333333333333336;29.069112036073534;70.33333333333333;33.17342342342342;61.2;40.2;0.05216095380029806;0.0014903129657228018;0.12380952380952381;0.05714285714285714;0.38461538461538464
2020-03-08;80 days;32.4549358974359;43.067934782608695;52.42857142857143;61.0;28.9543935052531;70.33333333333333;31.84027777777778;57.833333333333336;42.5;0.07076923076923076;0.0007692307692307692;0.15217391304347827;0.06521739130434782;0.42857142857142855
2020-03-07;80 days;32.56614499732478;43.4051724137931;54.666666666666664;61.0;29.13901458019105;70.33333333333333;32.15;63.166666666666664;41.6;0.06982343499197431;0.0008025682182985554;0.13793103448275862;0.06896551724137931;0.5
2020-03-16;80 days;32.251723057644114;42.81684027777777;51.5;61.0;28.855330955212043;70.33333333333333;31.702991452991455;54.25;40.2;0.06015037593984962;0.0006265664160401002;0.125;0.0625;0.3333333333333333
2020-03-14;80 days;32.10394562334218;42.49379432624114;50.916666666666664;61.0;28.67411083540115;70.33333333333333;31.702991452991455;55.6;40.2;0.0623342175066313;0.000663129973474801;0.1276595744680851;0.06382978723404255;0.4166666666666667
2020-03-12;80 days;32.08534205693297;42.25452898550724;50.916666666666664;61.0;28.654838709677414;70.33333333333333;31.16885964912281;55.6;40.2;0.06336088154269973;0.0006887052341597796;0.13043478260869565;0.06521739130434782;0.4166666666666667
2020-08-21;80 days;38.96549597226848;55.88041795665634;58.53000811030008;68.62142857142857;36.963688844369464;68.37031835205993;51.51119119878604;62.93873517786561;47.82456140350878;0.0717138841630298;0.002588948886751979;0.10598246518824136;0.1376998452810727;0.6155717761557178
2020-03-20;80 days;32.33356860530774;43.964166666666664;54.642857142857146;61.0;28.89177978883861;70.33333333333333;31.702991452991455;60.666666666666664;40.2;0.05646527385657821;0.000564652738565782;0.14;0.06;0.42857142857142855
2020-03-19;80 days;32.32878090856815;43.48384353741496;54.642857142857146;61.0;29.005009633911364;70.33333333333333;31.702991452991455;60.666666666666664;40.2;0.05635422656699252;0.0005750431282346176;0.14285714285714285;0.061224489795918366;0.42857142857142855
2020-09-14;80 days;38.67027772910461;55.984785133565616;59.12176644493718;68.75833333333334;36.87357323654424;68.39844877344878;51.93869803335822;64.63247863247864;50.12940379403794;0.07543239268958757;0.0021006932287654925;0.10466465537247621;0.10721745184497564;0.5188470066518847
