notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;70 days;38.408295101466166;55.37069785130254;57.87190082644628;67.74545454545455;36.30216458255953;67.39946018893386;50.272954091816366;60.71130952380951;48.74242424242424;0.06371694274920081;0.001997965707643127;0.1379703534777651;0.14082098061573547;0.6942148760330579
2020-03-11;70 days;32.19878012933569;41.674050632911396;52.375;61.0;28.425453514739225;70.33333333333333;32.15;62.25;33.666666666666664;0.06966490299823633;0.0008818342151675485;0.10126582278481013;0.0759493670886076;0.5
2020-03-09;70 days;32.26266604881063;41.686708860759495;52.55555555555556;61.0;28.58012232415902;70.33333333333333;32.15;62.25;38.75;0.0732159406858202;0.0009267840593141798;0.11392405063291139;0.0759493670886076;0.4444444444444444
2020-07-13;70 days;38.59178260204863;55.64828608041007;58.33090909090909;68.29729729729729;36.65634314612009;67.45670995670994;50.869896640826866;61.80051813471502;46.892857142857146;0.06356229593237923;0.002258094046565561;0.13202112337974076;0.14786365818530964;0.7018181818181818
2020-03-31;70 days;32.40577737447066;43.79351851851852;53.27272727272727;61.0;29.059463986599663;70.33333333333333;31.24754901960784;63.5;40.2;0.0544464609800363;0.0006049606775559589;0.12222222222222222;0.06666666666666667;0.36363636363636365
2020-03-08;70 days;32.39328032429062;42.028125;54.2;61.0;28.663878562577445;70.33333333333333;32.15;63.6;38.75;0.07483629560336763;0.0009354536950420954;0.125;0.075;0.5
2020-03-07;70 days;32.425483770287144;42.26234567901235;54.81818181818182;61.0;28.66386292834891;70.33333333333333;32.15;63.166666666666664;38.75;0.07584269662921349;0.0009363295880149813;0.13580246913580246;0.07407407407407407;0.5454545454545454
2020-03-16;70 days;32.26027869757175;42.734756097560975;51.375;61.0;28.709886128364385;70.33333333333333;32.15;62.666666666666664;38.5;0.06788079470198675;0.0008278145695364238;0.0975609756097561;0.07317073170731707;0.375
2020-03-14;70 days;32.15485285795133;42.45987654320987;52.375;61.0;28.35568120624663;70.33333333333333;32.15;62.25;33.666666666666664;0.06876061120543293;0.0008488964346349745;0.09876543209876543;0.07407407407407407;0.5
2020-03-12;70 days;32.20668715247293;42.503125;52.375;61.0;28.36914833615341;70.33333333333333;32.15;62.25;33.666666666666664;0.07023705004389816;0.000877963125548727;0.1;0.075;0.5
2020-08-21;70 days;39.05685731039608;56.003265636918364;58.14661319073083;68.41221374045801;37.052576281788156;68.30935613682092;51.69072524407253;62.60217391304348;47.30370370370371;0.07150742058138108;0.0026779508565354265;0.1069182389937107;0.14208118925100058;0.6149732620320856
2020-03-20;70 days;32.283548959918825;41.96018518518518;50.0;61.0;28.74353549600376;70.33333333333333;31.16885964912281;54.25;40.2;0.0684931506849315;0.00076103500761035;0.12222222222222222;0.06666666666666667;0.36363636363636365
2020-03-19;70 days;32.33675710594316;42.48011363636363;50.0;61.0;28.813457854406128;70.33333333333333;31.84027777777778;54.25;40.2;0.06821705426356589;0.0007751937984496124;0.125;0.06818181818181818;0.36363636363636365
2020-09-14;70 days;38.78625522194556;55.93350145401672;58.91421568627451;68.85840707964601;36.92566549010956;68.57766040688577;51.983027267668334;64.49740932642487;49.2710355987055;0.07546781821920626;0.002323668517376105;0.10190735694822889;0.11607629427792915;0.516042780748663
