notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;50 days;37.686305267765945;55.38224012274645;58.66488095238094;68.3157894736842;35.4818822450171;67.6930693069307;49.57286212914485;61.134020618556704;53.33796296296296;0.0632543260142504;0.0013814163152537444;0.16091954022988506;0.11609195402298851;0.6928571428571428
2020-11-09;50 days;38.48505782681171;56.425919948353766;59.28779069767442;64.825;36.786074390876095;68.06696428571429;53.36898940505297;65.37323943661971;52.601941747572816;0.07978490750508144;0.0010291506933902796;0.1109319574330861;0.07223476297968397;0.4127906976744186
2020-03-11;50 days;33.625618199802176;42.78181818181818;52.375;61.0;29.75433231396534;68.2;33.28;62.25;33.666666666666664;0.08160237388724036;0.001483679525222552;0.14545454545454545;0.09090909090909091;0.5
2020-03-09;50 days;35.46059431524548;44.19565217391305;56.25;61.0;31.657575757575756;67.5;35.25;62.25;44.0;0.08914728682170543;0.001937984496124031;0.17391304347826086;0.08695652173913043;0.5
2020-07-13;50 days;38.263959204637175;56.15025684931507;58.02598039215686;68.43333333333334;36.04651837524178;67.88752556237219;50.530172413793096;60.37254901960784;51.264492753623195;0.06414266117969822;0.0016460905349794238;0.1454234388366125;0.1394354148845167;0.7
2020-03-31;50 days;31.952017543859647;40.78846153846154;44.75;61.0;28.227530077848552;70.33333333333333;31.146551724137932;78.0;33.666666666666664;0.06842105263157895;0.0010526315789473684;0.06153846153846154;0.09230769230769231;0.25
2020-03-08;50 days;35.66753835425384;44.67391304347826;57.666666666666664;61.0;31.84001572327044;74.33333333333333;35.25;63.6;44.0;0.09623430962343096;0.0020920502092050207;0.1956521739130435;0.06521739130434782;0.5555555555555556
2020-03-07;50 days;35.73623032904149;45.95652173913044;58.0;61.0;31.87540064102564;74.33333333333333;37.0;63.166666666666664;44.0;0.09871244635193133;0.002145922746781116;0.21739130434782608;0.06521739130434782;0.6
2020-03-16;50 days;32.3608545034642;41.09765625;51.142857142857146;61.0;28.618212669683256;68.2;31.233870967741936;62.666666666666664;33.666666666666664;0.07390300230946882;0.0011547344110854503;0.109375;0.078125;0.42857142857142855
2020-03-14;50 days;33.13522427440633;41.02049180327869;52.375;61.0;29.403424657534245;68.2;31.175;62.25;33.666666666666664;0.08047493403693931;0.0013192612137203166;0.13114754098360656;0.08196721311475409;0.5
2020-03-12;50 days;33.21781609195403;41.25416666666667;52.375;61.0;29.389990557129366;68.2;31.31896551724138;62.25;33.666666666666664;0.08275862068965517;0.001379310344827586;0.13333333333333333;0.08333333333333333;0.5
2020-08-21;50 days;39.07650691929042;56.1065818737837;58.625299760191844;67.86486486486487;37.10706008823366;67.88970588235294;51.99990253411307;62.744623655913976;44.916666666666664;0.06682072556171173;0.0030904585572291672;0.11583333333333333;0.15583333333333332;0.6690647482014388
2020-03-20;50 days;32.174674410418866;41.42605633802817;51.142857142857146;61.0;28.370331219168428;70.33333333333333;31.9140625;62.666666666666664;33.666666666666664;0.07497360084477296;0.0010559662090813093;0.09859154929577464;0.08450704225352113;0.42857142857142855
2020-03-19;50 days;32.20151515151515;41.260714285714286;51.142857142857146;61.0;28.409251412429377;70.33333333333333;31.233870967741936;62.666666666666664;33.666666666666664;0.0748663101604278;0.0010695187165775401;0.1;0.08571428571428572;0.42857142857142855
2020-09-14;50 days;38.98444293542333;56.11356678147723;58.74404761904762;69.0;36.9907247357082;68.8503842459174;51.97888764880952;64.13333333333334;48.35416666666667;0.07395571141717809;0.0026867275658248252;0.10172084130019121;0.1326959847036329;0.5639097744360902
