notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;75 days;38.48097466439781;55.48445489031833;58.343396226415095;68.38571428571429;36.46727434183033;67.72895040369087;50.922464940668824;61.37365591397848;48.09722222222222;0.06358690524859273;0.0022013270857574136;0.13105835806132543;0.14292779426310584;0.7018867924528301
2020-03-11;75 days;32.399194649194655;42.76488095238095;52.44444444444444;61.0;28.819701646090532;70.33333333333333;32.15;62.25;38.5;0.0687960687960688;0.000819000819000819;0.10714285714285714;0.07142857142857142;0.4444444444444444
2020-03-09;75 days;32.21733950098122;42.41265060240964;52.55555555555556;61.0;28.47217763509898;70.33333333333333;32.15;62.25;38.75;0.06980656013456686;0.0008410428931875525;0.10843373493975904;0.07228915662650602;0.4444444444444444
2020-07-13;75 days;38.62487984475037;55.75924744897959;58.22119686800895;66.93258426966293;36.71075669584814;67.67333333333333;51.142111111111106;62.10869565217391;45.24833333333333;0.06394417442776074;0.0024165738955714247;0.12653927813163482;0.14861995753715498;0.6946308724832215
2020-03-31;75 days;32.559815950920246;44.18142361111111;53.53846153846154;61.333333333333336;29.10153256704981;70.33333333333333;31.956018518518515;61.2;40.2;0.053541550474065815;0.0016731734523145567;0.13541666666666666;0.0625;0.38461538461538464
2020-03-08;75 days;32.31189041881813;42.729166666666664;54.2;61.0;28.516888150609077;70.33333333333333;32.15;63.6;38.75;0.07228915662650602;0.0008605851979345956;0.11904761904761904;0.07142857142857142;0.5
2020-03-07;75 days;32.319492753623194;42.99107142857143;54.81818181818182;61.0;28.460652051714444;70.33333333333333;32.15;63.166666666666664;38.75;0.07304347826086957;0.0008695652173913044;0.13095238095238096;0.07142857142857142;0.5454545454545454
2020-03-16;75 days;32.069610602861836;42.048534798534796;50.0;61.0;28.60197368421052;70.33333333333333;31.16885964912281;54.25;40.2;0.06403940886699508;0.0007037297677691766;0.12087912087912088;0.06593406593406594;0.36363636363636365
2020-03-14;75 days;32.4605632008155;42.769444444444446;50.916666666666664;61.0;28.899097815764478;70.33333333333333;31.84027777777778;55.6;40.2;0.06880733944954129;0.0007645259938837921;0.13333333333333333;0.06666666666666667;0.4166666666666667
2020-03-12;75 days;32.46430499325236;42.954819277108435;52.44444444444444;61.0;29.05925365607665;70.33333333333333;32.15;62.25;38.5;0.06720647773279352;0.0008097165991902834;0.10843373493975904;0.07228915662650602;0.4444444444444444
2020-08-21;75 days;38.99535136362162;56.03617941712203;58.35763000852515;68.4812030075188;36.97452585808123;68.39140926640927;51.693933333333334;62.78630705394191;47.50915750915752;0.07120496218087072;0.0025860895603647747;0.10677225559803386;0.14145275805570726;0.6163682864450127
2020-03-20;75 days;31.968067504963606;42.21105072463768;50.0;61.0;28.583022774327116;70.33333333333333;31.702991452991455;54.25;40.2;0.06088682991396426;0.0006618133686300463;0.11956521739130435;0.06521739130434782;0.36363636363636365
2020-03-19;75 days;31.992449664429536;42.21105072463768;50.0;61.0;28.59791666666666;70.33333333333333;31.702991452991455;54.25;40.2;0.06174496644295302;0.0006711409395973154;0.11956521739130435;0.06521739130434782;0.36363636363636365
2020-09-14;75 days;38.74071273202317;56.07751302739957;59.01468155500414;68.99137931034483;36.91341229467481;68.54400749063672;52.09213661636219;64.69950738916256;49.71856725146199;0.07544766756643728;0.002205071664829107;0.10153691106072059;0.11211892164273117;0.5037220843672456
2020-10-07;75 days;38.58052064798339;56.19877336448599;59.01327433628319;68.98550724637681;36.816941036664225;68.63829787234043;52.461696869851735;64.65238095238095;52.48529411764706;0.07927721104178624;0.0012774702386462518;0.10555815039701075;0.08780943484353106;0.4646017699115044
2020-08-11;75 days;39.02252808274626;56.04543314500941;58.31832027850304;68.75968992248062;37.05138088952884;68.22194388777555;51.803426003931484;62.79872881355932;47.26018518518518;0.07103178582171864;0.002586984859119623;0.10813099943534726;0.14088085827216262;0.6161879895561357
2020-08-31;75 days;38.883990678576666;55.64644055820526;58.832070707070706;69.0381679389313;36.99418666242915;68.4610768175583;51.41803492311702;63.72561863173217;48.32993197278912;0.07218367073846801;0.0025042534075051135;0.1048728813559322;0.12870762711864406;0.5782828282828283
2020-10-05;75 days;38.639888725400034;56.32085468095017;58.95842450765864;69.52777777777777;36.877373486065764;68.94117647058823;52.53693181818183;64.8173076923077;52.361702127659576;0.07892706228182987;0.0013227999265111152;0.1063780260707635;0.09101489757914338;0.4551422319474836
2020-03-10;75 days;32.2390424343942;42.40060240963855;52.44444444444444;61.0;28.54485138004246;70.33333333333333;32.15;62.25;38.5;0.0695142378559464;0.0008375209380234506;0.10843373493975904;0.07228915662650602;0.4444444444444444
2020-03-15;75 days;32.40313123752495;42.048534798534796;50.0;61.0;28.85956360259981;70.33333333333333;31.16885964912281;54.25;40.2;0.06811377245508982;0.0007485029940119761;0.12087912087912088;0.06593406593406594;0.36363636363636365
2020-09-09;75 days;38.803121519376276;55.82308584686775;58.852548036758556;68.94166666666666;36.957482637982345;68.31335493160547;51.8945007800312;64.12754303599374;49.22429906542056;0.07447135126837318;0.002302644203093219;0.10280855449626385;0.11929914970368462;0.5338345864661654
2020-08-19;75 days;39.05636600032505;56.08374328140657;58.47649572649572;68.70588235294117;37.019712608216;68.48523809523809;51.63589845826689;62.87291666666667;47.788530465949826;0.07134366169735945;0.002650297184059242;0.10652827096421742;0.14340344168260039;0.6153846153846154
2020-09-02;75 days;38.88697079210471;55.71639606068672;58.77067669172932;68.7175572519084;36.99441612686277;68.28831214689265;51.60922712933755;64.04518518518518;48.86858974358975;0.07259840086523234;0.0025300320599482406;0.10614525139664804;0.1255653099228518;0.5639097744360902
