notification_date;window_size;mean_age_I;mean_age_I_H;mean_age_I_H_U;mean_age_I_noH_F;mean_age_I_noH_noF;mean_age_I_H_noU_F;mean_age_I_H_noU_noF;mean_age_I_H_U_F;mean_age_I_H_U_noF;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-07-05;60 days;38.166783770250845;55.701147251638936;58.11387434554974;67.53846153846153;35.87820835430297;68.2467043314501;50.35033524904214;60.934837092731826;49.142361111111114;0.06393466389600348;0.0018846953075919394;0.14436885865457294;0.13378684807256236;0.6963350785340314
2020-03-11;60 days;32.47709601081812;41.611486486486484;52.375;61.0;28.6813224267212;70.33333333333333;31.9140625;62.25;33.666666666666664;0.07505070993914807;0.0010141987829614604;0.10810810810810811;0.08108108108108109;0.5
2020-03-09;60 days;32.44856500691563;41.625;52.55555555555556;61.0;28.68914246196404;70.33333333333333;31.233870967741936;62.25;38.75;0.07676348547717843;0.001037344398340249;0.12162162162162163;0.08108108108108109;0.4444444444444444
2020-07-13;60 days;38.477737874575226;55.7588199513382;58.121212121212125;67.23076923076923;36.39587710084034;67.32198581560283;50.52771739130435;61.09006211180123;48.859375;0.06336915905851535;0.0020031588273816403;0.14042553191489363;0.14285714285714285;0.696969696969697
2020-03-31;60 days;32.00073333333333;41.43565400843882;46.375;61.0;28.600463678516228;70.33333333333333;30.075520833333332;53.5;40.2;0.0632;0.0008;0.10126582278481013;0.0759493670886076;0.25
2020-03-08;60 days;32.503047718564964;42.20608108108108;54.2;61.0;28.643955276030745;70.33333333333333;31.233870967741936;63.6;38.75;0.07732497387669801;0.0010449320794148381;0.13513513513513514;0.08108108108108109;0.5
2020-03-07;60 days;32.63232600732601;42.55281690140845;54.81818181818182;61.0;28.778388278388277;70.33333333333333;31.233870967741936;63.166666666666664;38.75;0.07802197802197802;0.001098901098901099;0.15492957746478872;0.08450704225352113;0.5454545454545454
2020-03-16;60 days;32.219726247987126;41.47;51.142857142857146;61.0;28.474408189379396;70.33333333333333;31.889705882352942;62.666666666666664;33.666666666666664;0.07246376811594203;0.000966183574879227;0.09333333333333334;0.08;0.42857142857142855
2020-03-14;60 days;32.329463109354414;41.53666666666667;52.375;61.0;28.470685111989457;70.33333333333333;31.889705882352942;62.25;33.666666666666664;0.0741106719367589;0.0009881422924901185;0.10666666666666667;0.08;0.5
2020-03-12;60 days;32.41306894243641;41.733108108108105;52.375;61.0;28.574074074074073;70.33333333333333;32.03787878787879;62.25;33.666666666666664;0.07429718875502007;0.001004016064257028;0.10810810810810811;0.08108108108108109;0.5
2020-08-21;60 days;39.074730603868694;56.02879190175903;58.30463242698892;68.03361344537815;37.08378264628265;68.16043083900227;51.78959753326843;62.602380952380955;46.551111111111105;0.07052961542060447;0.002783755965191354;0.10978441127694859;0.14626865671641792;0.6344410876132931
2020-03-20;60 days;32.04729518449031;41.35;51.142857142857146;61.0;28.283394607843135;70.33333333333333;32.15;62.666666666666664;33.666666666666664;0.07035647279549719;0.0009380863039399625;0.09333333333333334;0.08;0.42857142857142855
2020-03-19;60 days;32.03753968253969;41.35;51.142857142857146;61.0;28.331152647975077;70.33333333333333;32.15;62.666666666666664;33.666666666666664;0.07142857142857142;0.0009523809523809524;0.09333333333333334;0.08;0.42857142857142855
2020-09-14;60 days;38.87788735111154;55.9326498762243;58.99344863731657;69.4622641509434;36.97806652140476;68.83706140350878;51.73341346153846;64.41142857142857;49.12547892720307;0.07468909669333848;0.0025547093415598187;0.10261374636979671;0.12262020006453694;0.550314465408805
2020-10-07;60 days;38.54860408333736;55.891307645631066;59.15407854984894;68.98214285714286;36.819266950656726;68.3141891891892;51.88561403508772;64.62658227848101;52.712765957446805;0.07937997930055118;0.0013478710857582979;0.10036385688295937;0.0897513644633111;0.4773413897280967
2020-08-11;60 days;39.051837859405;56.08586232420429;58.657880724174646;68.2457627118644;37.088595193605315;67.94301470588235;51.93680630146796;62.92892156862745;46.00631313131313;0.06736254702174833;0.0029396377768366507;0.11575443786982248;0.15088757396449703;0.6517571884984026
2020-08-31;60 days;39.008875334110066;55.72747603833866;58.31363636363636;68.55932203389831;37.04968152192315;68.25250771604938;51.58801843317973;63.23554421768707;47.34108527131783;0.07150848192881117;0.002694125436653805;0.1053639846743295;0.13793103448275862;0.593939393939394
2020-10-05;60 days;38.60014905245227;55.98240181268883;59.00297619047619;69.91525423728814;36.871986322122666;68.87622149837134;51.908202443280985;64.59615384615384;52.72727272727273;0.07827566647759501;0.00139440347891851;0.10144927536231885;0.09269323671497584;0.4642857142857143
2020-03-10;60 days;32.461727766463;41.611486486486484;52.375;61.0;28.69787379972565;70.33333333333333;31.9140625;62.25;33.666666666666664;0.07535641547861507;0.0010183299389002036;0.10810810810810811;0.08108108108108109;0.5
2020-03-15;60 days;32.197683835438944;41.273648648648646;51.142857142857146;61.0;28.44733461785485;70.33333333333333;31.889705882352942;62.666666666666664;33.666666666666664;0.07191448007774538;0.0009718172983479105;0.0945945945945946;0.08108108108108109;0.42857142857142855
2020-09-09;60 days;38.915559848667804;55.88305159650867;58.820471596998935;69.23148148148148;36.979419548148634;68.41478224455612;51.72783603431839;63.786630036630044;48.654761904761905;0.07286990103789524;0.0026068066618392467;0.1030142431268632;0.13183173236170917;0.5852090032154341
2020-08-19;60 days;39.102877609722945;56.063236780060606;58.58611955420466;68.29508196721312;37.10491286092933;68.08786848072562;51.73174525212836;62.708530805687204;47.22374429223744;0.07037282675635985;0.002889762660476574;0.11073712554695389;0.14843487041400202;0.6413373860182371
2020-09-02;60 days;39.02298620905813;55.748481397114645;58.38354037267081;68.60169491525424;37.073031462033796;68.15809409888357;51.697384710615914;63.516666666666666;47.50980392156863;0.07224075553258469;0.0027721655781609736;0.10471544715447155;0.1359349593495935;0.5900621118012422
2020-03-13;60 days;32.35470725216234;41.733108108108105;52.375;61.0;28.483232729711602;70.33333333333333;32.03787878787879;62.25;33.666666666666664;0.07385229540918163;0.000998003992015968;0.10810810810810811;0.08108108108108109;0.5
2020-03-18;60 days;32.174896132949826;41.35;51.142857142857146;61.0;28.465343415248896;70.33333333333333;32.15;62.666666666666664;33.666666666666664;0.07190795781399809;0.0009587727708533077;0.09333333333333334;0.08;0.42857142857142855
2020-03-23;60 days;32.48683785529716;41.88486842105263;47.8;61.0;28.759150326797386;70.33333333333333;32.330882352941174;69.0;33.666666666666664;0.07364341085271318;0.0009689922480620155;0.06578947368421052;0.07894736842105263;0.4
