notification_date;window_size;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-03-17;40 days 00:00:00.000000000;0.08454106280193237;0.01932367149758454;0.2;0.17142857142857143;0.42857142857142855
2020-07-05;40 days 00:00:00.000000000;0.05787061707343067;0.02365981029521475;0.1841620626151013;0.3314917127071823;0.69
2020-11-13;40 days 00:00:00.000000000;0.0721225282889473;0.009201051548748429;0.08716323296354993;0.10301109350237718;0.23636363636363636
2020-03-16;40 days 00:00:00.000000000;0.08536585365853659;0.01951219512195122;0.2;0.17142857142857143;0.42857142857142855
2020-03-18;40 days 00:00:00.000000000;0.08530805687203792;0.018957345971563982;0.19444444444444445;0.16666666666666666;0.42857142857142855
2020-03-11;40 days 00:00:00.000000000;0.08375634517766498;0.02284263959390863;0.24242424242424243;0.21212121212121213;0.5
2020-03-15;40 days 00:00:00.000000000;0.0857843137254902;0.0196078431372549;0.2;0.17142857142857143;0.42857142857142855
2020-03-09;40 days 00:00:00.000000000;0.08533333333333333;0.024;0.28125;0.21875;0.4444444444444444
2020-03-14;40 days 00:00:00.000000000;0.08620689655172414;0.022167487684729065;0.22857142857142856;0.2;0.5
2020-10-08;40 days 00:00:00.000000000;0.08154371638333792;0.02014055200031408;0.09484833895040924;0.1959557053442465;0.4517766497461929
2020-11-09;40 days 00:00:00.000000000;0.07352941176470588;0.01001776549545993;0.08926174496644296;0.1087248322147651;0.24812030075187969
2020-07-27;40 days 00:00:00.000000000;0.06650920607654733;0.03049009608674647;0.13478611783696529;0.34382566585956414;0.688622754491018
2020-03-13;40 days 00:00:00.000000000;0.08229426433915212;0.022443890274314215;0.24242424242424243;0.21212121212121213;0.5
2020-11-20;40 days 00:00:00.000000000;0.06897372807365663;0.00793713786808477;0.08285385500575373;0.09205983889528194;0.19444444444444445
2020-03-10;40 days 00:00:00.000000000;0.082010582010582;0.023809523809523808;0.25806451612903225;0.22580645161290322;0.5
2020-08-04;40 days 00:00:00.000000000;0.06633895553350772;0.030305763506809778;0.12440516655336506;0.335825968728756;0.6830601092896175
2020-09-25;40 days 00:00:00.000000000;0.07828255050782826;0.02493308400249331;0.10304449648711944;0.24074941451990634;0.5136363636363637
2020-03-07;40 days 00:00:00.000000000;0.09482758620689655;0.02586206896551724;0.3333333333333333;0.24242424242424243;0.5454545454545454
2020-08-21;40 days 00:00:00.000000000;0.06628070175438597;0.029859649122807017;0.11328745367919534;0.31709899417681314;0.6962616822429907
2020-03-12;40 days 00:00:00.000000000;0.08205128205128205;0.023076923076923078;0.25;0.21875;0.5
2020-03-19;40 days 00:00:00.000000000;0.08131868131868132;0.01978021978021978;0.1891891891891892;0.1891891891891892;0.42857142857142855
2020-10-01;40 days 00:00:00.000000000;0.07967592059286564;0.022654840072188303;0.0983132530120482;0.21831325301204818;0.4950980392156863
2020-03-08;40 days 00:00:00.000000000;0.09065934065934066;0.027472527472527472;0.30303030303030304;0.24242424242424243;0.5
2020-07-13;40 days 00:00:00.000000000;0.06180850178853673;0.025871391731137176;0.15881561238223418;0.33781965006729475;0.6864406779661016
2020-06-15;40 days 00:00:00.000000000;0.042007755277897456;0.016156828953037484;0.2153846153846154;0.3128205128205128;0.8095238095238095
2020-10-31;40 days 00:00:00.000000000;0.07347996921456637;0.011504030461376434;0.09040793825799338;0.12513781697905182;0.31097560975609756
2020-09-08;40 days 00:00:00.000000000;0.07247396094979738;0.027160989986268796;0.10628465804066543;0.2694085027726433;0.591304347826087
2020-03-31;40 days 00:00:00.000000000;0.07170795306388526;0.01303780964797914;0.07272727272727272;0.14545454545454545;0.25
2020-10-09;40 days 00:00:00.000000000;0.08191393554955166;0.019851991072477388;0.09416826003824091;0.1931166347992352;0.4416243654822335
2020-10-12;40 days 00:00:00.000000000;0.08233184540841632;0.018656289344168478;0.09128822984244671;0.18257645968489342;0.41116751269035534
2020-11-16;40 days 00:00:00.000000000;0.07203310137295467;0.00883957118675945;0.08790252393385553;0.09747606614447346;0.22772277227722773
2020-10-26;40 days 00:00:00.000000000;0.07419029070186828;0.013272740388083388;0.0904229460379193;0.14195430238210988;0.3387096774193548
2020-07-03;40 days 00:00:00.000000000;0.057179308745070746;0.022500579911853398;0.18661257606490872;0.3286004056795132;0.717391304347826
2020-09-18;40 days 00:00:00.000000000;0.07691233460182244;0.026149495513738085;0.10304130730821606;0.25011348161597824;0.5198237885462555
2020-03-20;40 days 00:00:00.000000000;0.07482993197278912;0.015306122448979591;0.18181818181818182;0.1590909090909091;0.375
2020-07-24;40 days 00:00:00.000000000;0.06734344567077849;0.03045505518503217;0.13584574934268187;0.3382997370727432;0.6967741935483871
2020-11-08;40 days 00:00:00.000000000;0.07348149589067743;0.010066624519768516;0.08802117802779616;0.10919920582395765;0.24812030075187969
2020-08-28;40 days 00:00:00.000000000;0.06639678800146;0.02817135083120417;0.111944027986007;0.3003498250874563;0.6473214285714286
2020-10-28;40 days 00:00:00.000000000;0.07384823848238482;0.012308039747064138;0.09276248725790011;0.13302752293577982;0.3241758241758242
2020-08-13;40 days 00:00:00.000000000;0.06588934971437514;0.030049299632209092;0.11342042755344418;0.32897862232779096;0.6963350785340314
2020-08-29;40 days 00:00:00.000000000;0.06655634618566937;0.028131722654310774;0.11188463451019394;0.2968672302337146;0.6533333333333333
2020-07-23;40 days 00:00:00.000000000;0.06659697454187677;0.030377567334891158;0.13573407202216067;0.34533702677746997;0.6938775510204082
2020-08-19;40 days 00:00:00.000000000;0.06519562263071312;0.029110936270653028;0.1113549094898519;0.31486560614371917;0.6995073891625616
2020-09-14;40 days 00:00:00.000000000;0.07446236559139785;0.025873655913978496;0.10333935018050541;0.25406137184115524;0.5545851528384279
2020-10-07;40 days 00:00:00.000000000;0.08046518937608046;0.02050919377652051;0.09521484375;0.2021484375;0.4461538461538462
2020-08-11;40 days 00:00:00.000000000;0.06662065605716141;0.03036700227346541;0.1157830591102986;0.3284582571602681;0.6894736842105263
2020-09-05;40 days 00:00:00.000000000;0.07153606902779171;0.027791712651750778;0.10846189808321646;0.27816736792893876;0.5862068965517241
2020-10-20;40 days 00:00:00.000000000;0.07742325722062604;0.015461968849236353;0.0908203125;0.1591796875;0.3709677419354839
2020-08-31;40 days 00:00:00.000000000;0.06666232242929754;0.027759676788739737;0.11436950146627566;0.2937438905180841;0.6367521367521367
2020-10-05;40 days 00:00:00.000000000;0.07997386726105837;0.021059913147073516;0.09418548774627583;0.20759250360403653;0.4387755102040816
2020-10-17;40 days 00:00:00.000000000;0.0788052843193567;0.016542217116599655;0.0913508260447036;0.16763848396501457;0.3829787234042553
2020-09-07;40 days 00:00:00.000000000;0.07169190256747861;0.026761026991441738;0.10560146923783287;0.26721763085399447;0.5826086956521739
2020-08-03;40 days 00:00:00.000000000;0.06519208381839348;0.030178203635712365;0.12774725274725274;0.3399725274725275;0.6881720430107527
