notification_date;window_size;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-03-17;65 days 00:00:00.000000000;0.06691449814126393;0.011152416356877323;0.1111111111111111;0.1388888888888889;0.375
2020-07-05;65 days 00:00:00.000000000;0.06419442698512466;0.028493609888958726;0.13903394255874674;0.33159268929503916;0.6854460093896714
2020-03-16;65 days 00:00:00.000000000;0.06629318394024276;0.011204481792717087;0.11267605633802817;0.14084507042253522;0.375
2020-03-18;65 days 00:00:00.000000000;0.06728110599078341;0.011059907834101382;0.1095890410958904;0.136986301369863;0.375
2020-03-11;65 days 00:00:00.000000000;0.07071713147410359;0.012948207171314742;0.1267605633802817;0.15492957746478872;0.4444444444444444
2020-03-15;65 days 00:00:00.000000000;0.06737247353224254;0.011549566891241578;0.11428571428571428;0.14285714285714285;0.375
2020-03-09;65 days 00:00:00.000000000;0.07259713701431493;0.013292433537832311;0.14084507042253522;0.15492957746478872;0.4
2020-03-14;65 days 00:00:00.000000000;0.0696078431372549;0.012745098039215686;0.1267605633802817;0.15492957746478872;0.4444444444444444
2020-10-08;65 days 00:00:00.000000000;0.07742732521493584;0.015858608778962762;0.09117551286225985;0.16281341582546402;0.37857142857142856
2020-07-27;65 days 00:00:00.000000000;0.06621004566210045;0.02935804458769809;0.12129817444219067;0.3225152129817444;0.6822742474916388
2020-03-13;65 days 00:00:00.000000000;0.0700888450148075;0.012833168805528134;0.1267605633802817;0.15492957746478872;0.4444444444444444
2020-03-10;65 days 00:00:00.000000000;0.07021063189568706;0.013039117352056168;0.12857142857142856;0.15714285714285714;0.4444444444444444
2020-08-04;65 days 00:00:00.000000000;0.06712660372791092;0.029266521423384168;0.11792282726289217;0.3133790119004688;0.654434250764526
2020-09-25;65 days 00:00:00.000000000;0.07854950807834642;0.020308692120227456;0.09709853490376329;0.19735708129847745;0.4408284023668639
2020-03-07;65 days 00:00:00.000000000;0.07453416149068323;0.015527950310559006;0.16666666666666666;0.18055555555555555;0.5
2020-08-21;65 days 00:00:00.000000000;0.07169554128924457;0.02757013455280978;0.10763569457221711;0.2778288868445262;0.6125356125356125
2020-03-12;65 days 00:00:00.000000000;0.07015810276679842;0.012845849802371542;0.1267605633802817;0.15492957746478872;0.4444444444444444
2020-03-19;65 days 00:00:00.000000000;0.06576576576576576;0.010810810810810811;0.1095890410958904;0.136986301369863;0.375
2020-10-01;65 days 00:00:00.000000000;0.07669425184522478;0.017244464325654216;0.0941965587634879;0.17468649752114318;0.3993808049535604
2020-03-08;65 days 00:00:00.000000000;0.07327141382868937;0.014447884416924664;0.15492957746478872;0.16901408450704225;0.45454545454545453
2020-07-13;65 days 00:00:00.000000000;0.06407181525388884;0.028301240320701707;0.1320855614973262;0.33101604278074864;0.7044534412955465
2020-06-15;65 days 00:00:00.000000000;0.05780885780885781;0.02400932400932401;0.16666666666666666;0.3387096774193548;0.717741935483871
2020-09-08;65 days 00:00:00.000000000;0.07402281402772506;0.024577538674464806;0.10162846803377563;0.24517490952955368;0.5489614243323442
2020-03-31;65 days 00:00:00.000000000;0.05592347314201619;0.008830022075055188;0.11842105263157894;0.13157894736842105;0.2222222222222222
2020-10-09;65 days 00:00:00.000000000;0.07763097013007043;0.01570613336075266;0.0913907284768212;0.16158940397350993;0.3695652173913043
2020-10-12;65 days 00:00:00.000000000;0.07760193133047211;0.01528969957081545;0.08987210508123056;0.15900449360525407;0.36538461538461536
2020-10-26;65 days 00:00:00.000000000;0.07417346500644054;0.013167310719908402;0.09165460684997588;0.14085865894838398;0.33157894736842103
2020-07-03;65 days 00:00:00.000000000;0.06450309722596283;0.028862554986982675;0.14335421016005567;0.33890048712595683;0.6990291262135923
2020-09-18;65 days 00:00:00.000000000;0.07730832270988891;0.022400291385904207;0.10011778563015312;0.21672555948174324;0.4764705882352941
2020-03-20;65 days 00:00:00.000000000;0.06678700361010831;0.010830324909747292;0.12162162162162163;0.13513513513513514;0.3333333333333333
2020-07-24;65 days 00:00:00.000000000;0.0654462242562929;0.028832951945080093;0.1201923076923077;0.32255244755244755;0.6909090909090909
2020-08-28;65 days 00:00:00.000000000;0.07242535106359674;0.026420137139351985;0.10405323653962492;0.26709013914095586;0.5901162790697675
2020-08-13;65 days 00:00:00.000000000;0.07089653919520393;0.028658370424198384;0.11018577834721333;0.29051889814221654;0.6162790697674418
2020-08-29;65 days 00:00:00.000000000;0.07230786050071061;0.026281841040778398;0.10462654974296946;0.26549742969458723;0.5867052023121387
2020-07-23;65 days 00:00:00.000000000;0.06509623671358805;0.028727377190462512;0.1204766107678729;0.32259488084730803;0.6886446886446886
2020-08-19;65 days 00:00:00.000000000;0.07134743096819295;0.027678259349877665;0.10900183710961421;0.2798530312308634;0.6151685393258427
2020-09-14;65 days 00:00:00.000000000;0.07597090095131505;0.023368774482372692;0.10047142015321155;0.2295226870948733;0.5161290322580645
2020-10-07;65 days 00:00:00.000000000;0.07725014214026153;0.016092749610659283;0.09088;0.16544;0.3767605633802817
2020-08-11;65 days 00:00:00.000000000;0.07052033754110046;0.02910947092501897;0.11248777306814477;0.296380828170851;0.6173913043478261
2020-09-05;65 days 00:00:00.000000000;0.07382066978754051;0.02534209578682031;0.1024390243902439;0.2530487804878049;0.5625
2020-10-20;65 days 00:00:00.000000000;0.0744068332806074;0.013634925656437836;0.09183673469387756;0.14625850340136054;0.3425925925925926
2020-08-31;65 days 00:00:00.000000000;0.07185278307612276;0.025728281602219526;0.10467571644042233;0.26334841628959277;0.5850144092219021
2020-10-05;65 days 00:00:00.000000000;0.07677929206890025;0.016396933560477;0.09183359013867488;0.1682588597842835;0.3691275167785235
2020-10-17;65 days 00:00:00.000000000;0.07473886420938888;0.014197382638972265;0.09116465863453815;0.15220883534136545;0.3568281938325991
2020-09-07;65 days 00:00:00.000000000;0.07373824921661444;0.024712758628353003;0.10066305003013863;0.24743821579264616;0.5598802395209581
