notification_date;window_size;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-03-17;35 days 00:00:00.000000000;0.082010582010582;0.021164021164021163;0.22580645161290322;0.1935483870967742;0.42857142857142855
2020-07-05;35 days 00:00:00.000000000;0.05502326854640022;0.02107856556255133;0.19154228855721392;0.3308457711442786;0.7402597402597403
2020-11-13;35 days 00:00:00.000000000;0.07207773649614176;0.009202629322663618;0.08723235527359238;0.10309278350515463;0.23636363636363636
2020-03-16;35 days 00:00:00.000000000;0.08157894736842106;0.021052631578947368;0.22580645161290322;0.1935483870967742;0.42857142857142855
2020-03-18;35 days 00:00:00.000000000;0.082687338501292;0.020671834625323;0.21875;0.1875;0.42857142857142855
2020-03-11;35 days 00:00:00.000000000;0.08761329305135952;0.021148036253776436;0.27586206896551724;0.20689655172413793;0.5
2020-03-15;35 days 00:00:00.000000000;0.07945205479452055;0.021917808219178082;0.2413793103448276;0.20689655172413793;0.42857142857142855
2020-03-09;35 days 00:00:00.000000000;0.08974358974358974;0.022435897435897436;0.32142857142857145;0.21428571428571427;0.4444444444444444
2020-03-14;35 days 00:00:00.000000000;0.08241758241758242;0.024725274725274724;0.26666666666666666;0.23333333333333334;0.5
2020-10-08;35 days 00:00:00.000000000;0.08164922410682064;0.021111512089498376;0.09392265193370165;0.20441988950276244;0.47058823529411764
2020-11-09;35 days 00:00:00.000000000;0.07352941176470588;0.01001776549545993;0.08926174496644296;0.1087248322147651;0.24812030075187969
2020-07-27;35 days 00:00:00.000000000;0.06695098835634986;0.030936907663146492;0.14054600606673406;0.35085945399393326;0.6906474820143885
2020-03-13;35 days 00:00:00.000000000;0.0847457627118644;0.025423728813559324;0.26666666666666666;0.23333333333333334;0.5
2020-11-20;35 days 00:00:00.000000000;0.06899015560495396;0.007939028262940616;0.08285385500575373;0.09205983889528194;0.19444444444444445
2020-03-10;35 days 00:00:00.000000000;0.08571428571428572;0.022222222222222223;0.2962962962962963;0.2222222222222222;0.5
2020-08-04;35 days 00:00:00.000000000;0.06735751295336788;0.031034666951551732;0.1252973830293418;0.3370340999206979;0.6645569620253164
2020-09-25;35 days 00:00:00.000000000;0.07948676565526146;0.025742414460942543;0.10355329949238579;0.24263959390862944;0.5049019607843137
2020-03-07;35 days 00:00:00.000000000;0.09;0.02666666666666667;0.3333333333333333;0.25925925925925924;0.5555555555555556
2020-08-21;35 days 00:00:00.000000000;0.06506876859969436;0.02907584653744068;0.1100123609394314;0.3158220024721879;0.702247191011236
2020-03-12;35 days 00:00:00.000000000;0.08579881656804733;0.020710059171597635;0.27586206896551724;0.20689655172413793;0.5
2020-03-19;35 days 00:00:00.000000000;0.08673469387755102;0.02040816326530612;0.20588235294117646;0.17647058823529413;0.42857142857142855
2020-10-01;35 days 00:00:00.000000000;0.07877517854851815;0.023136466663815594;0.10097719869706841;0.2258414766558089;0.489247311827957
2020-03-08;35 days 00:00:00.000000000;0.08637873754152824;0.023255813953488372;0.3076923076923077;0.23076923076923078;0.5
2020-07-13;35 days 00:00:00.000000000;0.06159306816995511;0.025681177575947386;0.16610169491525423;0.34576271186440677;0.6938775510204082
2020-06-15;35 days 00:00:00.000000000;0.04158302265557786;0.01605965012905076;0.21379310344827587;0.3103448275862069;0.8387096774193549
2020-10-31;35 days 00:00:00.000000000;0.07351558988190103;0.0116055739446692;0.08893829905503058;0.12618121178432462;0.31875
2020-09-08;35 days 00:00:00.000000000;0.06942570100464837;0.02781526465736992;0.10691144708423327;0.28347732181425483;0.6161616161616161
2020-03-31;35 days 00:00:00.000000000;0.07088989441930618;0.012066365007541479;0.0851063829787234;0.1276595744680851;0.25
2020-10-09;35 days 00:00:00.000000000;0.08227705354323606;0.020794803554513058;0.09484649122807018;0.20230263157894737;0.4508670520231214
2020-10-12;35 days 00:00:00.000000000;0.08151173751066026;0.01979442524350285;0.09416299559471365;0.19658590308370044;0.43859649122807015
2020-11-16;35 days 00:00:00.000000000;0.07198394783044897;0.008841234010534237;0.08797909407665505;0.0975609756097561;0.22772277227722773
2020-10-26;35 days 00:00:00.000000000;0.07779171894604768;0.014847344207444584;0.09086021505376345;0.15161290322580645;0.34911242603550297
2020-07-03;35 days 00:00:00.000000000;0.052948773138183386;0.021236906299325585;0.1951219512195122;0.34417344173441733;0.7361111111111112
2020-09-18;35 days 00:00:00.000000000;0.07582443102647468;0.026165041028022914;0.10515569167942827;0.2521694742215416;0.5388349514563107
2020-03-20;35 days 00:00:00.000000000;0.08974358974358974;0.020512820512820513;0.2;0.17142857142857143;0.42857142857142855
2020-07-24;35 days 00:00:00.000000000;0.06702333184722842;0.030762371823450735;0.14412416851441243;0.3514412416851441;0.676923076923077
2020-11-08;35 days 00:00:00.000000000;0.07348149589067743;0.010066624519768516;0.08802117802779616;0.10919920582395765;0.24812030075187969
2020-08-28;35 days 00:00:00.000000000;0.06561679790026247;0.028233970753655795;0.11371428571428571;0.3068571428571429;0.6834170854271356
2020-10-28;35 days 00:00:00.000000000;0.0751536864389529;0.013190571184301591;0.09317443120260022;0.13976164680390032;0.3372093023255814
