notification_date;window_size;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-03-17;50 days 00:00:00.000000000;0.07050528789659224;0.012925969447708578;0.13333333333333333;0.15;0.375
2020-07-05;50 days 00:00:00.000000000;0.06314395054459818;0.027009125699146305;0.15967365967365968;0.34032634032634035;0.7007299270072993
2020-03-16;50 days 00:00:00.000000000;0.06996381182147166;0.012062726176115802;0.13793103448275862;0.13793103448275862;0.375
2020-03-18;50 days 00:00:00.000000000;0.07150837988826815;0.013407821229050279;0.125;0.15625;0.375
2020-03-11;50 days 00:00:00.000000000;0.07668231611893583;0.017214397496087636;0.1836734693877551;0.1836734693877551;0.4444444444444444
2020-03-15;50 days 00:00:00.000000000;0.07456724367509987;0.013315579227696404;0.14285714285714285;0.14285714285714285;0.375
2020-03-09;50 days 00:00:00.000000000;0.08333333333333333;0.020833333333333332;0.225;0.2;0.4444444444444444
2020-03-14;50 days 00:00:00.000000000;0.07628294036061026;0.015256588072122053;0.16363636363636364;0.16363636363636364;0.4444444444444444
2020-10-08;50 days 00:00:00.000000000;0.08056319502570848;0.017906253736697356;0.09090909090909091;0.17625231910946196;0.40408163265306124
2020-11-09;50 days 00:00:00.000000000;0.07356060979821402;0.010015294291775619;0.0892018779342723;0.10865191146881288;0.24812030075187969
2020-07-27;50 days 00:00:00.000000000;0.06589251957871996;0.029358435245553798;0.12704918032786885;0.3296252927400468;0.695852534562212
2020-03-13;50 days 00:00:00.000000000;0.07735583684950774;0.015471167369901548;0.16363636363636364;0.16363636363636364;0.4444444444444444
2020-03-10;50 days 00:00:00.000000000;0.07431340872374798;0.01615508885298869;0.1956521739130435;0.17391304347826086;0.4444444444444444
2020-08-04;50 days 00:00:00.000000000;0.06547439632941492;0.029605813992431094;0.11867007672634271;0.32941176470588235;0.6939655172413793
2020-09-25;50 days 00:00:00.000000000;0.0788491633562056;0.02338389310220296;0.10152671755725191;0.22557251908396947;0.48872180451127817
2020-03-07;50 days 00:00:00.000000000;0.09174311926605505;0.02522935779816514;0.275;0.225;0.5454545454545454
2020-08-21;50 days 00:00:00.000000000;0.06748826291079812;0.029202995752291527;0.11594202898550725;0.30434782608695654;0.6535714285714286
2020-03-12;50 days 00:00:00.000000000;0.0782608695652174;0.015942028985507246;0.16666666666666666;0.16666666666666666;0.4444444444444444
2020-03-19;50 days 00:00:00.000000000;0.07214206437291898;0.013318534961154272;0.12307692307692308;0.15384615384615385;0.375
2020-10-01;50 days 00:00:00.000000000;0.0801900980569091;0.020513746014558142;0.0986496624156039;0.1972993248312078;0.4372623574144487
2020-03-08;50 days 00:00:00.000000000;0.08968609865470852;0.02242152466367713;0.25;0.2;0.5
2020-07-13;50 days 00:00:00.000000000;0.0642394732473856;0.02910418856858297;0.1438415159345392;0.347114556416882;0.7065868263473054
2020-06-15;50 days 00:00:00.000000000;0.04805783952367451;0.018571023532747376;0.20943952802359883;0.3215339233038348;0.7746478873239436
2020-10-31;50 days 00:00:00.000000000;0.07347996921456637;0.011504030461376434;0.09040793825799338;0.12513781697905182;0.31097560975609756
2020-09-08;50 days 00:00:00.000000000;0.0737024411700022;0.02614361117220145;0.10220067139127191;0.25923162998881016;0.5620437956204379
2020-03-31;50 days 00:00:00.000000000;0.06629834254143646;0.011049723756906077;0.06666666666666667;0.13333333333333333;0.25
2020-10-09;50 days 00:00:00.000000000;0.08087175792507205;0.01762127761767531;0.09057164068299926;0.17371937639198218;0.39344262295081966
2020-10-12;50 days 00:00:00.000000000;0.07944702073672237;0.016361886429258902;0.08994126284875184;0.16666666666666666;0.3795918367346939
2020-10-26;50 days 00:00:00.000000000;0.07415360389377998;0.013170138143296829;0.0916988416988417;0.14092664092664092;0.33157894736842103
2020-07-03;50 days 00:00:00.000000000;0.061599563896892764;0.025153804220855072;0.1592920353982301;0.32869785082174463;0.6825396825396826
2020-09-18;50 days 00:00:00.000000000;0.07612660312977998;0.02509118719849394;0.10316846986089645;0.24497681607418856;0.5318352059925093
2020-03-20;50 days 00:00:00.000000000;0.07236842105263158;0.013157894736842105;0.12121212121212122;0.15151515151515152;0.375
2020-07-24;50 days 00:00:00.000000000;0.0651797493403694;0.029724604221635885;0.13282732447817835;0.3377609108159393;0.6904761904761905
2020-11-08;50 days 00:00:00.000000000;0.07351582632372247;0.010064666699081052;0.08796296296296297;0.10912698412698413;0.24812030075187969
2020-08-28;50 days 00:00:00.000000000;0.07077039479017483;0.027373199664928256;0.10729285987017946;0.27796869033982435;0.608540925266904
2020-10-28;50 days 00:00:00.000000000;0.07384545899356393;0.012307576498927322;0.09276248725790011;0.13302752293577982;0.3241758241758242
2020-08-13;50 days 00:00:00.000000000;0.06685658328140301;0.029733819994658597;0.11628939192188194;0.31779849090102086;0.6755725190839694
2020-08-29;50 days 00:00:00.000000000;0.07136626322102278;0.02753243921055501;0.10847975553857907;0.27692895339954166;0.6126760563380281
2020-07-23;50 days 00:00:00.000000000;0.06482022190706599;0.029573704846917494;0.13320463320463322;0.33912483912483915;0.6908212560386473
2020-08-19;50 days 00:00:00.000000000;0.06702812034722028;0.029215945163918306;0.11483654652137469;0.3063704945515507;0.6605839416058394
2020-09-14;50 days 00:00:00.000000000;0.07485233984552477;0.025528169014084508;0.10166919575113809;0.2526555386949924;0.5485074626865671
2020-10-07;50 days 00:00:00.000000000;0.08098760976783351;0.018344761217370383;0.09097660601559598;0.17935388043074638;0.4
2020-08-11;50 days 00:00:00.000000000;0.06705842744773972;0.029994184800905946;0.11364673664993154;0.31857599269739845;0.6706827309236948
2020-09-05;50 days 00:00:00.000000000;0.0730584745057809;0.02628441511631131;0.10360531309297913;0.26223908918406075;0.5714285714285714
2020-10-20;50 days 00:00:00.000000000;0.07438225709494732;0.013636219824722372;0.0918757975329647;0.14632071458953635;0.3425925925925926
2020-08-31;50 days 00:00:00.000000000;0.07116005012397686;0.026901645026261765;0.10753091045335332;0.27388535031847133;0.6027874564459931
2020-10-05;50 days 00:00:00.000000000;0.08044776119402985;0.019134328358208955;0.09202226345083488;0.18664192949907235;0.40725806451612906
2020-10-17;50 days 00:00:00.000000000;0.07484388669341459;0.014268907056019789;0.08988311164852882;0.15276098347440548;0.3632286995515695
2020-09-07;50 days 00:00:00.000000000;0.07291552835755655;0.025980767129275488;0.10153615586361933;0.2600224803297115;0.5719557195571956
2020-08-03;50 days 00:00:00.000000000;0.06524402695527874;0.029575930842012117;0.12050078247261346;0.33229003651538863;0.696969696969697
2020-11-03;50 days 00:00:00.000000000;0.07376523412443874;0.011075475732307034;0.08985507246376812;0.12;0.2967741935483871
2020-03-23;50 days 00:00:00.000000000;0.07582938388625593;0.013033175355450236;0.09375;0.140625;0.3333333333333333
2020-10-22;50 days 00:00:00.000000000;0.07430546324604546;0.013392263724577962;0.08899821109123435;0.1426654740608229;0.32663316582914576
2020-06-04;50 days 00:00:00.000000000;0.04159021406727829;0.01671763506625892;0.22058823529411764;0.3235294117647059;0.8
2020-09-09;50 days 00:00:00.000000000;0.07406282780323524;0.026141445370728208;0.10286992172940738;0.26052925829295565;0.5688405797101449
2020-09-02;50 days 00:00:00.000000000;0.071855481369804;0.026733792806375188;0.10715623829149494;0.2701386286998876;0.5944055944055944
2020-11-05;50 days 00:00:00.000000000;0.07432097653258862;0.010900409891446331;0.08969696969696969;0.11575757575757575;0.27702702702702703
2020-05-24;50 days 00:00:00.000000000;0.039435716575825584;0.015068932350112215;0.23577235772357724;0.2845528455284553;0.7241379310344828
2020-09-23;50 days 00:00:00.000000000;0.07786594031264804;0.02362624348649929;0.10114068441064639;0.22661596958174904;0.5
2020-09-28;50 days 00:00:00.000000000;0.07931663824312599;0.022469556891960625;0.10298000754432289;0.2153904187099208;0.47619047619047616
2020-10-13;50 days 00:00:00.000000000;0.07786157295518738;0.015461666132836387;0.09087509349289453;0.15893792071802543;0.37037037037037035
2020-09-04;50 days 00:00:00.000000000;0.07229805509204804;0.026178296906201274;0.10556186152099886;0.2637154748391979;0.5770609318996416
2020-10-06;50 days 00:00:00.000000000;0.08058080580805808;0.018660186601866018;0.09195830230826507;0.18317200297840655;0.4048582995951417
2020-03-21;50 days 00:00:00.000000000;0.07213114754098361;0.013114754098360656;0.12121212121212122;0.15151515151515152;0.375
2020-10-30;50 days 00:00:00.000000000;0.0731842469819909;0.011557490599643776;0.0914007571660357;0.12601406165494863;0.31952662721893493
2020-09-11;50 days 00:00:00.000000000;0.07470206923882583;0.025900869023692926;0.10079575596816977;0.2572944297082228;0.5601503759398496
2020-06-17;50 days 00:00:00.000000000;0.04956896551724138;0.01977687626774848;0.2020460358056266;0.3350383631713555;0.7721518987341772
2020-08-10;50 days 00:00:00.000000000;0.06665418460962366;0.02967609061973413;0.11329588014981273;0.31788389513108617;0.6652892561983471
2020-10-11;50 days 00:00:00.000000000;0.0805117524546266;0.016780720023802438;0.08869179600886919;0.1674057649667406;0.37916666666666665
2020-09-26;50 days 00:00:00.000000000;0.07871335704648595;0.023242978044891453;0.1020646669263732;0.22399688352162056;0.4961832061068702
