notification_date;window_size;lambda_ih;lambda_if;lambda_hu;lambda_hf;lambda_uf
2020-03-17;30 days 00:00:00.000000000;0.08588957055214724;0.018404907975460124;0.25;0.17857142857142858;0.42857142857142855
2020-07-05;30 days 00:00:00.000000000;0.052460789616008655;0.019289706147467098;0.20618556701030927;0.3127147766323024;0.7333333333333333
2020-11-13;30 days 00:00:00.000000000;0.07207773649614176;0.009202629322663618;0.08723235527359238;0.10309278350515463;0.23636363636363636
2020-03-16;30 days 00:00:00.000000000;0.08517350157728706;0.01892744479495268;0.25925925925925924;0.18518518518518517;0.42857142857142855
2020-03-18;30 days 00:00:00.000000000;0.08529411764705883;0.023529411764705882;0.2413793103448276;0.20689655172413793;0.42857142857142855
2020-03-11;30 days 00:00:00.000000000;0.07368421052631578;0.017543859649122806;0.2857142857142857;0.19047619047619047;0.5
2020-03-15;30 days 00:00:00.000000000;0.08278145695364239;0.019867549668874173;0.28;0.2;0.42857142857142855
2020-03-09;30 days 00:00:00.000000000;0.07894736842105263;0.018796992481203006;0.3333333333333333;0.19047619047619047;0.42857142857142855
2020-03-14;30 days 00:00:00.000000000;0.08637873754152824;0.023255813953488372;0.3076923076923077;0.23076923076923078;0.5
2020-10-08;30 days 00:00:00.000000000;0.08167539267015707;0.022094240837696334;0.09423076923076923;0.21474358974358973;0.4965986394557823
2020-11-09;30 days 00:00:00.000000000;0.07352941176470588;0.01001776549545993;0.08926174496644296;0.1087248322147651;0.24812030075187969
2020-07-27;30 days 00:00:00.000000000;0.0674109059682267;0.030485186775440102;0.14777070063694267;0.3464968152866242;0.6810344827586207
2020-03-13;30 days 00:00:00.000000000;0.07903780068728522;0.020618556701030927;0.2608695652173913;0.21739130434782608;0.5
2020-11-20;30 days 00:00:00.000000000;0.0689271817676487;0.007940919558484872;0.08294930875576037;0.09216589861751152;0.19444444444444445
2020-03-10;30 days 00:00:00.000000000;0.07352941176470588;0.01838235294117647;0.3;0.2;0.5
2020-08-04;30 days 00:00:00.000000000;0.06789360733563114;0.0315406126032386;0.12739463601532566;0.3448275862068966;0.6842105263157895
2020-09-25;30 days 00:00:00.000000000;0.07952064656974314;0.025732732593246318;0.10397196261682243;0.24123831775700935;0.5112359550561798
2020-03-07;30 days 00:00:00.000000000;0.08494208494208494;0.02702702702702703;0.4090909090909091;0.2727272727272727;0.5555555555555556
2020-08-21;30 days 00:00:00.000000000;0.06544796910894961;0.030255633217654822;0.1157580283793876;0.3286034353995519;0.7290322580645161
2020-03-12;30 days 00:00:00.000000000;0.07931034482758621;0.020689655172413793;0.2608695652173913;0.21739130434782608;0.5
2020-03-19;30 days 00:00:00.000000000;0.08285714285714285;0.022857142857142857;0.2413793103448276;0.20689655172413793;0.42857142857142855
2020-10-01;30 days 00:00:00.000000000;0.08059178508857309;0.024089935760171308;0.10024154589371981;0.2288647342995169;0.4879518072289157
2020-03-08;30 days 00:00:00.000000000;0.0830188679245283;0.022641509433962263;0.36363636363636365;0.22727272727272727;0.5
2020-07-13;30 days 00:00:00.000000000;0.05703665726736734;0.023327351961035633;0.18876404494382024;0.3438202247191011;0.7261904761904762
2020-06-15;30 days 00:00:00.000000000;0.042069992553983616;0.016381236038719285;0.21238938053097345;0.3008849557522124;0.7916666666666666
2020-10-31;30 days 00:00:00.000000000;0.07755991285403051;0.013120309852335995;0.08926342072409488;0.13545568039950062;0.32867132867132864
2020-09-08;30 days 00:00:00.000000000;0.0665669089354425;0.027832407011543395;0.10982658959537572;0.2922286448298009;0.6374269005847953
2020-11-28;30 days 00:00:00.000000000;0.06065969428801287;0.004827031375703942;0.09283819628647215;0.06631299734748011;0.2
2020-03-31;30 days 00:00:00.000000000;0.0784313725490196;0.017429193899782137;0.1111111111111111;0.16666666666666666;0.25
2020-10-09;30 days 00:00:00.000000000;0.08209035304217191;0.021890760811245843;0.0934640522875817;0.2130718954248366;0.4825174825174825
2020-10-12;30 days 00:00:00.000000000;0.08270519262981575;0.021147403685092128;0.08924050632911393;0.20632911392405062;0.48226950354609927
2020-11-16;30 days 00:00:00.000000000;0.07198394783044897;0.008841234010534237;0.08797909407665505;0.0975609756097561;0.22772277227722773
2020-10-26;30 days 00:00:00.000000000;0.07901172947342151;0.0160219615672573;0.09222994314592546;0.16045483259633608;0.3698630136986301
2020-07-03;30 days 00:00:00.000000000;0.054189245518966235;0.019383076281784078;0.2;0.3038461538461538;0.7307692307692307
2020-09-18;30 days 00:00:00.000000000;0.07619994576516316;0.027524179698092743;0.10854092526690391;0.26037959667852906;0.546448087431694
2020-03-20;30 days 00:00:00.000000000;0.08357348703170028;0.023054755043227664;0.2413793103448276;0.20689655172413793;0.42857142857142855
2020-07-24;30 days 00:00:00.000000000;0.06772986808426856;0.029533372711163616;0.1511627906976744;0.3444767441860465;0.6826923076923077
2020-11-08;30 days 00:00:00.000000000;0.07348149589067743;0.010066624519768516;0.08802117802779616;0.10919920582395765;0.24812030075187969
2020-08-28;30 days 00:00:00.000000000;0.06432274059048906;0.02754113139508677;0.10371408549404344;0.30623686054660126;0.7027027027027027
2020-10-28;30 days 00:00:00.000000000;0.07790549169859515;0.014588859416445624;0.0926860025220681;0.14880201765447668;0.35374149659863946
2020-12-01;30 days 00:00:00.000000000;0.05274888558692422;0.0032194155522535907;0.09859154929577464;0.046948356807511735;0.19047619047619047
2020-08-13;30 days 00:00:00.000000000;0.06607239330091842;0.030956239870340355;0.11937857726901063;0.33687653311529026;0.684931506849315
2020-08-29;30 days 00:00:00.000000000;0.06412754650132861;0.02763507528786537;0.106353591160221;0.30386740331491713;0.7012987012987013
2020-07-23;30 days 00:00:00.000000000;0.06513222331047992;0.02732615083251714;0.14736842105263157;0.33383458646616543;0.6632653061224489
2020-08-19;30 days 00:00:00.000000000;0.06534433666328845;0.02963177452825636;0.11299852289512555;0.32200886262924666;0.7189542483660131
2020-09-14;30 days 00:00:00.000000000;0.07238374600983521;0.028038995772582176;0.10846245530393325;0.2765196662693683;0.5824175824175825
2020-10-07;30 days 00:00:00.000000000;0.08083863030551569;0.02250358827147837;0.09448319594166138;0.2206721623335447;0.4899328859060403
2020-08-11;30 days 00:00:00.000000000;0.06750866212138147;0.031295406281435116;0.12334437086092716;0.3294701986754967;0.6644295302013423
2020-09-05;30 days 00:00:00.000000000;0.06728446572093635;0.028415828538802756;0.1122715404699739;0.29569190600522194;0.6395348837209303
2020-11-30;30 days 00:00:00.000000000;0.058903313311373766;0.0042627397791125754;0.09868421052631579;0.05921052631578947;0.16666666666666666
2020-10-20;30 days 00:00:00.000000000;0.07799516145997686;0.01740822551803934;0.09710047201618341;0.17801753202966958;0.4166666666666667
2020-08-31;30 days 00:00:00.000000000;0.06493506493506493;0.028110047846889953;0.11052631578947368;0.3059210526315789;0.6845238095238095
2020-10-05;30 days 00:00:00.000000000;0.07953752616365992;0.022475829761786106;0.09398496240601503;0.2224310776942356;0.46
2020-10-17;30 days 00:00:00.000000000;0.07714987714987714;0.01878241878241878;0.09766454352441614;0.19532908704883228;0.4420289855072464
2020-11-29;30 days 00:00:00.000000000;0.05844504021447721;0.004289544235924933;0.09785932721712538;0.06116207951070336;0.1875
2020-09-07;30 days 00:00:00.000000000;0.06635474266269673;0.027605274351339856;0.11089743589743589;0.2916666666666667;0.6242774566473989
2020-08-03;30 days 00:00:00.000000000;0.06763863923839958;0.031222954530324212;0.12893700787401574;0.34153543307086615;0.6946564885496184
2020-11-03;30 days 00:00:00.000000000;0.07443598865222678;0.011527896609177286;0.08953418027828192;0.12341197822141561;0.30405405405405406
2020-03-23;30 days 00:00:00.000000000;0.10139860139860139;0.024475524475524476;0.1724137931034483;0.1724137931034483;0.4
2020-11-26;30 days 00:00:00.000000000;0.061946902654867256;0.005941845764854615;0.08979591836734693;0.07755102040816327;0.20454545454545456
2020-10-22;30 days 00:00:00.000000000;0.07890448404562897;0.01692687798980182;0.09060626249167222;0.16855429713524317;0.375
2020-06-04;30 days 00:00:00.000000000;0.033123028391167195;0.017350157728706624;0.25396825396825395;0.38095238095238093;0.875
2020-09-09;30 days 00:00:00.000000000;0.06719808005485557;0.027856346961515385;0.11543367346938775;0.29336734693877553;0.6353591160220995
2020-11-18;30 days 00:00:00.000000000;0.07003945885005637;0.008173618940248028;0.08350100603621731;0.09356136820925554;0.20481927710843373
2020-09-02;30 days 00:00:00.000000000;0.06560525866484548;0.02808605087928974;0.11646063760572543;0.30318802862719585;0.6703910614525139
2020-11-05;30 days 00:00:00.000000000;0.0743335456282413;0.01100900736966609;0.08812729498164015;0.11689106487148103;0.2847222222222222
2020-05-24;30 days 00:00:00.000000000;0.03453947368421053;0.012335526315789474;0.2857142857142857;0.2619047619047619;0.5833333333333334
2020-09-23;30 days 00:00:00.000000000;0.07765655490509137;0.025501153095618238;0.10394060536836093;0.240434037692747;0.521978021978022
2020-09-28;30 days 00:00:00.000000000;0.08060279275542652;0.02562330061293147;0.10463121783876501;0.23785020011435107;0.4918032786885246
2020-10-13;30 days 00:00:00.000000000;0.08109684947491248;0.0197836002970192;0.09352517985611511;0.1948986265533028;0.45454545454545453
2020-09-04;30 days 00:00:00.000000000;0.06663417659828984;0.028443578042621064;0.11436170212765957;0.29986702127659576;0.6686046511627907
2020-10-06;30 days 00:00:00.000000000;0.07985987713865056;0.022287658018987664;0.09535918626827718;0.22059758423394787;0.47333333333333333
