fecha,peor,mejor,proy,eq,X2w,X4w,q25,q75,X10p,X20p,dailyF,Fallecidos,CapacidadMax,FechaCapacidadMax
2020-12-26,,,,,,,,,,,17.8206730090506,21.0,14914.0,2023-01-06
2020-12-27,,,,,,,,,,,16.1362071550611,20.0,14914.0,2023-01-06
2020-12-28,,,,,,,,,,,17.1665119958152,22.0,14914.0,2023-01-06
2020-12-29,,,,,,,,,,,16.7406969538715,17.0,14914.0,2023-01-06
2020-12-30,,,,,,,,,,,15.7502541975737,20.0,14914.0,2023-01-06
2020-12-31,,,,,,,,,,,16.677866108877,8.0,14914.0,2023-01-06
2021-01-01,,,,,,,,,,,17.1601758464253,24.0,14914.0,2023-01-06
2021-01-02,,,,,,,,,,,16.7461404453643,17.0,14914.0,2023-01-06
2021-01-03,,,,,,,,,,,16.462661032581803,20.0,14914.0,2023-01-06
2021-01-04,,,,,,,,,,,16.6778185881271,24.0,14914.0,2023-01-06
2021-01-05,,,,,,,,,,,16.2713553042013,18.0,14914.0,2023-01-06
2021-01-06,,,,,,,,,,,16.432149550422302,18.0,14914.0,2023-01-06
2021-01-07,,,,,,,,,,,17.3671246335371,10.0,14914.0,2023-01-06
2021-01-08,,,,,,,,,,,17.865798467125398,16.0,14914.0,2023-01-06
2021-01-09,,,,,,,,,,,17.269236475248803,17.0,14914.0,2023-01-06
2021-01-10,,,,,,,,,,,17.9098414185823,23.0,14914.0,2023-01-06
2021-01-11,,,,,,,,,,,16.8746980591595,19.0,14914.0,2023-01-06
2021-01-12,,,,,,,,,,,16.6132990962819,5.0,14914.0,2023-01-06
2021-01-13,,,,,,,,,,,16.9772419991691,21.0,14914.0,2023-01-06
2021-01-14,,,,,,,,,,,16.9922326994697,21.0,14914.0,2023-01-06
2021-01-15,,,,,,,,,,,16.5739940672192,14.0,14914.0,2023-01-06
2021-01-16,,,,,,,,,,,16.423501184936,13.0,14914.0,2023-01-06
2021-01-17,,,,,,,,,,,17.4122233561648,18.0,14914.0,2023-01-06
2021-01-18,,,,,,,,,,,17.852838821198898,27.0,14914.0,2023-01-06
2021-01-19,,,,,,,,,,,17.593732550672897,16.0,14914.0,2023-01-06
2021-01-20,,,,,,,,,,,18.003535365321103,17.0,14914.0,2023-01-06
2021-01-21,,,,,,,,,,,18.0839737365122,12.0,14914.0,2023-01-06
2021-01-22,,,,,,,,,,,18.021346131814898,20.0,14914.0,2023-01-06
2021-01-23,,,,,,,,,,,17.4696045450805,13.0,14914.0,2023-01-06
2021-01-24,,,,,,,,,,,18.0077209441238,12.0,14914.0,2023-01-06
2021-01-25,,,,,,,,,,,17.9044896080063,18.0,14914.0,2023-01-06
2021-01-26,,,,,,,,,,,18.266837483079602,15.0,14914.0,2023-01-06
2021-01-27,,,,,,,,,,,17.911973660544398,25.0,14914.0,2023-01-06
2021-01-28,,,,,,,,,,,17.5326344249052,10.0,14914.0,2023-01-06
2021-01-29,,,,,,,,,,,17.8667349649222,14.0,14914.0,2023-01-06
2021-01-30,,,,,,,,,,,17.624792695705302,23.0,14914.0,2023-01-06
2021-01-31,,,,,,,,,,,17.2732784626542,25.0,14914.0,2023-01-06
2021-02-01,,,,,,,,,,,16.860805479186197,19.0,14914.0,2023-01-06
2021-02-02,,,,,,,,,,,16.844236288750402,17.0,14914.0,2023-01-06
2021-02-03,,,,,,,,,,,16.753060508855,18.0,14914.0,2023-01-06
2021-02-04,,,,,,,,,,,17.082670610655,13.0,14914.0,2023-01-06
2021-02-05,,,,,,,,,,,17.207861693840197,14.0,14914.0,2023-01-06
2021-02-06,,,,,,,,,,,17.692294464628,19.0,14914.0,2023-01-06
2021-02-07,,,,,,,,,,,17.6112284414858,19.0,14914.0,2023-01-06
2021-02-08,,,,,,,,,,,18.016143822386802,18.0,14914.0,2023-01-06
2021-02-09,,,,,,,,,,,17.874539368644896,20.0,14914.0,2023-01-06
2021-02-10,,,,,,,,,,,17.86999445529,13.0,14914.0,2023-01-06
2021-02-11,,,,,,,,,,,19.0143804153104,13.0,14914.0,2023-01-06
2021-02-12,,,,,,,,,,,19.0542331643114,15.0,14914.0,2023-01-06
2021-02-13,,,,,,,,,,,19.136552532122103,21.0,14914.0,2023-01-06
2021-02-14,,,,,,,,,,,19.8919273098204,17.0,14914.0,2023-01-06
2021-02-15,,,,,,,,,,,20.7171647340006,19.0,14914.0,2023-01-06
2021-02-16,,,,,,,,,,,20.993934204260302,21.0,14914.0,2023-01-06
2021-02-17,,,,,,,,,,,20.902693346604302,21.0,14914.0,2023-01-06
2021-02-18,,,,,,,,,,,20.098387307733397,22.0,14914.0,2023-01-06
2021-02-19,,,,,,,,,,,20.2023854573508,21.0,14914.0,2023-01-06
2021-02-20,,,,,,,,,,,20.799601166225802,21.0,14914.0,2023-01-06
2021-02-21,,,,,,,,,,,21.1507453488689,19.0,14914.0,2023-01-06
2021-02-22,,,,,,,,,,,22.263774391743897,23.0,14914.0,2023-01-06
2021-02-23,,,,,,,,,,,23.4546231454287,17.0,14914.0,2023-01-06
2021-02-24,,,,,,,,,,,24.7731805525659,29.0,14914.0,2023-01-06
2021-02-25,,,,,,,,,,,24.708578616746802,20.0,14914.0,2023-01-06
2021-02-26,,,,,,,,,,,25.231270316786297,24.0,14914.0,2023-01-06
2021-02-27,,,,,,,,,,,25.0986169905473,27.0,14914.0,2023-01-06
2021-02-28,,,,,,,,,,,26.263707705539197,27.0,14914.0,2023-01-06
2021-03-01,,,,,,,,,,,27.8939426603324,18.0,14914.0,2023-01-06
2021-03-02,,,,,,,,,,,29.7279903290041,26.0,14914.0,2023-01-06
2021-03-03,,,,,,,,,,,32.2790669099049,15.0,14914.0,2023-01-06
2021-03-04,,,,,,,,,,,33.7891678007131,34.0,14914.0,2023-01-06
2021-03-05,,,,,,,,,,,34.1028818482655,28.0,14914.0,2023-01-06
2021-03-06,,,,,,,,,,,34.3597931109139,25.0,14914.0,2023-01-06
2021-03-07,,,,,,,,,,,37.7477466083087,40.0,14914.0,2023-01-06
2021-03-08,,,,,,,,,,,38.3985444144132,34.0,14914.0,2023-01-06
2021-03-09,,,,,,,,,,,39.1316365668795,33.0,14914.0,2023-01-06
2021-03-10,,,,,,,,,,,42.0150828566848,42.0,14914.0,2023-01-06
2021-03-11,,,,,,,,,,,42.99979866595961,25.0,14914.0,2023-01-06
2021-03-12,,,,,,,,,,,45.129408041226704,27.0,14914.0,2023-01-06
2021-03-13,,,,,,,,,,,47.476428055717896,46.0,14914.0,2023-01-06
2021-03-14,,,,,,,,,,,49.3168873726877,41.0,14914.0,2023-01-06
2021-03-15,,,,,,,,,,,51.7753323838651,37.0,14914.0,2023-01-06
2021-03-16,,,,,,,,,,,56.2252076778414,61.0,14914.0,2023-01-06
2021-03-17,,,,,,,,,,,57.2132255487541,51.0,14914.0,2023-01-06
2021-03-18,,,,,,,,,,,57.942734729112104,47.0,14914.0,2023-01-06
2021-03-19,,,,,,,,,,,61.06429038863279,44.0,14914.0,2023-01-06
2021-03-20,,,,,,,,,,,63.978245674248704,49.0,14914.0,2023-01-06
2021-03-21,,,,,,,,,,,66.9753126658043,46.0,14914.0,2023-01-06
2021-03-22,,,,,,,,,,,70.43532217933259,72.0,14914.0,2023-01-06
2021-03-23,,,,,,,,,,,71.85916448871191,56.0,14914.0,2023-01-06
2021-03-24,,,,,,,,,,,72.3768451257374,77.0,14914.0,2023-01-06
2021-03-25,,,,,,,,,,,74.8094770558,54.0,14914.0,2023-01-06
2021-03-26,,,,,,,,,,,76.7622347675679,76.0,14914.0,2023-01-06
2021-03-27,,,,,,,,,,,76.8012160137314,63.0,14914.0,2023-01-06
2021-03-28,,,,,,,,,,,78.0857165133393,82.0,14914.0,2023-01-06
2021-03-29,,,,,,,,,,,79.0798084087492,89.0,14914.0,2023-01-06
2021-03-30,,,,,,,,,,,79.0367596166852,66.0,14914.0,2023-01-06
2021-03-31,,,,,,,,,,,82.58130666385391,77.0,14914.0,2023-01-06
2021-04-01,,,,,,,,,,,83.9618581166633,92.0,14914.0,2023-01-06
2021-04-02,,,,,,,,,,,85.824576656335,70.0,14914.0,2023-01-06
2021-04-03,,,,,,,,,,,85.48804915796521,86.0,14914.0,2023-01-06
2021-04-04,,,,,,,,,,,87.4789132983005,90.0,14914.0,2023-01-06
2021-04-05,,,,,,,,,,,90.5379453573159,96.0,14914.0,2023-01-06
2021-04-06,,,,,,,,,,,92.49330912031559,96.0,14914.0,2023-01-06
2021-04-07,,,,,,,,,,,92.29117362023321,102.0,14914.0,2023-01-06
2021-04-08,,,,,,,,,,,91.277499797885,82.0,14914.0,2023-01-06
2021-04-09,,,,,,,,,,,92.347803033942,108.0,14914.0,2023-01-06
2021-04-10,,,,,,,,,,,92.9800270180476,87.0,14914.0,2023-01-06
2021-04-11,,,,,,,,,,,94.4010007874549,90.0,14914.0,2023-01-06
2021-04-12,,,,,,,,,,,93.2225329799257,81.0,14914.0,2023-01-06
2021-04-13,,,,,,,,,,,96.08123175773198,114.0,14914.0,2023-01-06
2021-04-14,,,,,,,,,,,94.07895858638771,98.0,14914.0,2023-01-06
2021-04-15,,,,,,,,,,,98.0301346323204,119.0,14914.0,2023-01-06
2021-04-16,,,,,,,,,,,93.69106658558391,81.0,14914.0,2023-01-06
2021-04-17,,,,,,,,,,,94.64285188869779,106.0,14914.0,2023-01-06
2021-04-18,,,,,,,,,,,95.7484701514104,99.0,14914.0,2023-01-06
2021-04-19,,,,,,,,,,,96.2987906086182,100.0,14914.0,2023-01-06
2021-04-20,,,,,,,,,,,96.2036982203208,94.0,14914.0,2023-01-06
2021-04-21,,,,,,,,,,,98.0211375789595,86.0,14914.0,2023-01-06
2021-04-22,,,,,,,,,,,100.276446625327,113.0,14914.0,2023-01-06
2021-04-23,,,,,,,,,,,96.01819475954291,98.0,14914.0,2023-01-06
2021-04-24,,,,,,,,,,,97.1582259940269,105.0,14914.0,2023-01-06
2021-04-25,,,,,,,,,,,95.39819616998649,86.0,14914.0,2023-01-06
2021-04-26,,,,,,,,,,,97.1641742469501,106.0,14914.0,2023-01-06
2021-04-27,,,,,,,,,,,98.6457241564885,98.0,14914.0,2023-01-06
2021-04-28,,,,,,,,,,,96.47424924531971,130.0,14914.0,2023-01-06
2021-04-29,,,,,,,,,,,95.7249600175774,82.0,14914.0,2023-01-06
2021-04-30,,,,,,,,,,,96.7884012726672,96.0,14914.0,2023-01-06
2021-05-01,,,,,,,,,,,97.9276872912205,107.0,14914.0,2023-01-06
2021-05-02,,,,,,,,,,,97.23274933543959,86.0,14914.0,2023-01-06
2021-05-03,,,,,,,,,,,98.3961271355383,112.0,14914.0,2023-01-06
2021-05-04,,,,,,,,,,,100.68472528567699,111.0,14914.0,2023-01-06
2021-05-05,,,,,,,,,,,100.022685656873,108.0,14914.0,2023-01-06
2021-05-06,,,,,,,,,,,101.892066827728,97.0,14914.0,2023-01-06
2021-05-07,,,,,,,,,,,103.677650987609,100.0,14914.0,2023-01-06
2021-05-08,,,,,,,,,,,102.908548087629,87.0,14914.0,2023-01-06
2021-05-09,,,,,,,,,,,107.59579872476,104.0,14914.0,2023-01-06
2021-05-10,,,,,,,,,,,107.193318933732,115.0,14914.0,2023-01-06
2021-05-11,,,,,,,,,,,105.280003856831,99.0,14914.0,2023-01-06
2021-05-12,,,,,,,,,,,107.60540389159401,113.0,14914.0,2023-01-06
2021-05-13,,,,,,,,,,,109.13144865232799,104.0,14914.0,2023-01-06
2021-05-14,,,,,,,,,,,107.731926884273,95.0,14914.0,2023-01-06
2021-05-15,,,,,,,,,,,111.234424287797,99.0,14914.0,2023-01-06
2021-05-16,,,,,,,,,,,113.34156614054199,121.0,14914.0,2023-01-06
2021-05-17,,,,,,,,,,,114.22434616627301,122.0,14914.0,2023-01-06
2021-05-18,,,,,,,,,,,117.227933073993,123.0,14914.0,2023-01-06
2021-05-19,,,,,,,,,,,117.040584249438,112.0,14914.0,2023-01-06
2021-05-20,,,,,,,,,,,118.87234879296601,137.0,14914.0,2023-01-06
2021-05-21,,,,,,,,,,,117.18149448783899,103.0,14914.0,2023-01-06
2021-05-22,,,,,,,,,,,119.16871179789601,137.0,14914.0,2023-01-06
2021-05-23,,,,,,,,,,,119.096287676239,106.0,14914.0,2023-01-06
2021-05-24,,,,,,,,,,,120.242382998753,103.0,14914.0,2023-01-06
2021-05-25,,,,,,,,,,,121.84606046604901,118.0,14914.0,2023-01-06
2021-05-26,,,,,,,,,,,123.01513447365299,122.0,14914.0,2023-01-06
2021-05-27,,,,,,,,,,,122.933003245002,136.0,14914.0,2023-01-06
2021-05-28,,,,,,,,,,,122.50161026549699,122.0,14914.0,2023-01-06
2021-05-29,,,,,,,,,,,122.181512144385,145.0,14914.0,2023-01-06
2021-05-30,,,,,,,,,,,120.26150235588499,119.0,14914.0,2023-01-06
2021-05-31,,,,,,,,,,,121.31984871426201,136.0,14914.0,2023-01-06
2021-06-01,,,,,,,,,,,119.31388639842399,132.0,14914.0,2023-01-06
2021-06-02,,,,,,,,,,,118.960559131159,125.0,14914.0,2023-01-06
2021-06-03,,,,,,,,,,,116.77493934325899,105.0,14914.0,2023-01-06
2021-06-04,,,,,,,,,,,117.072716372084,127.0,14914.0,2023-01-06
2021-06-05,,,,,,,,,,,116.400681292602,133.0,14914.0,2023-01-06
2021-06-06,,,,,,,,,,,115.882025875748,117.0,14914.0,2023-01-06
2021-06-07,,,,,,,,,,,115.30536211759501,124.0,14914.0,2023-01-06
2021-06-08,,,,,,,,,,,113.708596833794,123.0,14914.0,2023-01-06
2021-06-09,,,,,,,,,,,114.595985065002,128.0,14914.0,2023-01-06
2021-06-10,,,,,,,,,,,111.170620580422,115.0,14914.0,2023-01-06
2021-06-11,,,,,,,,,,,110.086327576231,114.0,14914.0,2023-01-06
2021-06-12,,,,,,,,,,,108.854893248197,94.0,14914.0,2023-01-06
2021-06-13,,,,,,,,,,,106.42844835274299,126.0,14914.0,2023-01-06
2021-06-14,,,,,,,,,,,101.881641309674,115.0,14914.0,2023-01-06
2021-06-15,,,,,,,,,,,100.600971683893,110.0,14914.0,2023-01-06
2021-06-16,,,,,,,,,,,98.5895025977443,100.0,14914.0,2023-01-06
2021-06-17,,,,,,,,,,,97.71299968917259,95.0,14914.0,2023-01-06
2021-06-18,,,,,,,,,,,95.0505132270609,113.0,14914.0,2023-01-06
2021-06-19,,,,,,,,,,,90.2676687645871,106.0,14914.0,2023-01-06
2021-06-20,,,,,,,,,,,88.98685243517679,94.0,14914.0,2023-01-06
2021-06-21,,,,,,,,,,,85.6393608968228,113.0,14914.0,2023-01-06
2021-06-22,,,,,,,,,,,81.8308278718559,110.0,14914.0,2023-01-06
2021-06-23,,,,,,,,,,,76.94865164841579,91.0,14914.0,2023-01-06
2021-06-24,,,,,,,,,,,75.2944939256613,87.0,14914.0,2023-01-06
2021-06-25,,,,,,,,,,,72.4328084582012,91.0,14914.0,2023-01-06
2021-06-26,,,,,,,,,,,67.9455729851124,75.0,14914.0,2023-01-06
2021-06-27,,,,,,,,,,,66.0356239027078,66.0,14914.0,2023-01-06
2021-06-28,,,,,,,,,,,65.7287204154436,70.0,14914.0,2023-01-06
2021-06-29,,,,,,,,,,,66.3552738069684,78.0,14914.0,2023-01-06
2021-06-30,,,,,,,,,,,63.5178048310554,83.0,14914.0,2023-01-06
2021-07-01,,,,,,,,,,,62.301763094421396,72.0,14914.0,2023-01-06
2021-07-02,,,,,,,,,,,60.5315587513087,68.0,14914.0,2023-01-06
2021-07-03,,,,,,,,,,,59.75804099580271,57.0,14914.0,2023-01-06
2021-07-04,,,,,,,,,,,59.3437303130668,68.0,14914.0,2023-01-06
2021-07-05,,,,,,,,,,,59.306873183602896,59.0,14914.0,2023-01-06
2021-07-06,,,,,,,,,,,57.4938872716375,50.0,14914.0,2023-01-06
2021-07-07,,,,,,,,,,,58.999069883482704,59.0,14914.0,2023-01-06
2021-07-08,,,,,,,,,,,58.1550004324235,51.0,14914.0,2023-01-06
2021-07-09,,,,,,,,,,,56.00351635855989,56.0,14914.0,2023-01-06
2021-07-10,,,,,,,,,,,55.319643145057896,43.0,14914.0,2023-01-06
2021-07-11,,,,,,,,,,,56.215422207447794,50.0,14914.0,2023-01-06
2021-07-12,,,,,,,,,,,54.799532523999005,61.0,14914.0,2023-01-06
2021-07-13,,,,,,,,,,,53.1719653967284,50.0,14914.0,2023-01-06
2021-07-14,,,,,,,,,,,50.6089865485465,63.0,14914.0,2023-01-06
2021-07-15,,,,,,,,,,,48.011153425381096,42.0,14914.0,2023-01-06
2021-07-16,,,,,,,,,,,46.0744346451465,53.0,14914.0,2023-01-06
2021-07-17,,,,,,,,,,,45.3290885921342,56.0,14914.0,2023-01-06
2021-07-18,,,,,,,,,,,41.9758111358733,42.0,14914.0,2023-01-06
2021-07-19,,,,,,,,,,,40.2290532344796,47.0,14914.0,2023-01-06
2021-07-20,,,,,,,,,,,37.4996992151009,47.0,14914.0,2023-01-06
2021-07-21,,,,,,,,,,,35.6789600149204,39.0,14914.0,2023-01-06
2021-07-22,,,,,,,,,,,33.6824882581641,32.0,14914.0,2023-01-06
2021-07-23,,,,,,,,,,,33.0878996439114,32.0,14914.0,2023-01-06
2021-07-24,,,,,,,,,,,32.1530035176311,42.0,14914.0,2023-01-06
2021-07-25,,,,,,,,,,,30.645212280380303,37.0,14914.0,2023-01-06
2021-07-26,,,,,,,,,,,27.9944514019062,36.0,14914.0,2023-01-06
2021-07-27,,,,,,,,,,,26.087374337750603,24.0,14914.0,2023-01-06
2021-07-28,,,,,,,,,,,25.975682243462895,26.0,14914.0,2023-01-06
2021-07-29,,,,,,,,,,,25.6632955598543,29.0,14914.0,2023-01-06
2021-07-30,,,,,,,,,,,24.770359780921396,28.0,14914.0,2023-01-06
2021-07-31,,,,,,,,,,,23.5300495495921,17.0,14914.0,2023-01-06
2021-08-01,,,,,,,,,,,24.1832796120343,18.0,14914.0,2023-01-06
2021-08-02,,,,,,,,,,,24.849480849183198,27.0,14914.0,2023-01-06
2021-08-03,,,,,,,,,,,23.162221619646502,22.0,14914.0,2023-01-06
2021-08-04,,,,,,,,,,,22.8634352646568,21.0,14914.0,2023-01-06
2021-08-05,,,,,,,,,,,22.906007713505502,19.0,14914.0,2023-01-06
2021-08-06,,,,,,,,,,,22.116393799266,24.0,14914.0,2023-01-06
2021-08-07,,,,,,,,,,,21.799321646733,20.0,14914.0,2023-01-06
2021-08-08,,,,,,,,,,,20.3407355715462,14.0,14914.0,2023-01-06
2021-08-09,,,,,,,,,,,20.3562599790366,23.0,14914.0,2023-01-06
2021-08-10,,,,,,,,,,,18.250042122545,17.0,14914.0,2023-01-06
2021-08-11,,,,,,,,,,,18.372071085159398,23.0,14914.0,2023-01-06
2021-08-12,,,,,,,,,,,17.2876152201807,24.0,14914.0,2023-01-06
2021-08-13,,,,,,,,,,,15.701296575693,16.0,14914.0,2023-01-06
2021-08-14,,,,,,,,,,,15.1371497064411,18.0,14914.0,2023-01-06
2021-08-15,,,,,,,,,,,13.5600580325263,14.0,14914.0,2023-01-06
2021-08-16,,,,,,,,,,,13.7830161216552,10.0,14914.0,2023-01-06
2021-08-17,,,,,,,,,,,14.0796017136963,15.0,14914.0,2023-01-06
2021-08-18,,,,,,,,,,,13.1765382475623,12.0,14914.0,2023-01-06
2021-08-19,,,,,,,,,,,12.3583565339413,9.0,14914.0,2023-01-06
2021-08-20,,,,,,,,,,,12.6697107092787,19.0,14914.0,2023-01-06
2021-08-21,,,,,,,,,,,11.4066889560199,8.0,14914.0,2023-01-06
2021-08-22,,,,,,,,,,,11.2403886607499,10.0,14914.0,2023-01-06
2021-08-23,,,,,,,,,,,10.975560056926,10.0,14914.0,2023-01-06
2021-08-24,,,,,,,,,,,10.4099189610606,12.0,14914.0,2023-01-06
2021-08-25,,,,,,,,,,,9.49538797338937,11.0,14914.0,2023-01-06
2021-08-26,,,,,,,,,,,8.606910944939951,12.0,14914.0,2023-01-06
2021-08-27,,,,,,,,,,,8.514108179258981,7.0,14914.0,2023-01-06
2021-08-28,,,,,,,,,,,7.8675182583247105,4.0,14914.0,2023-01-06
2021-08-29,,,,,,,,,,,8.12380278569253,10.0,14914.0,2023-01-06
2021-08-30,,,,,,,,,,,7.8079341390403,10.0,14914.0,2023-01-06
2021-08-31,,,,,,,,,,,7.08626445408663,6.0,14914.0,2023-01-06
2021-09-01,,,,,,,,,,,6.906882001963821,6.0,14914.0,2023-01-06
2021-09-02,,,,,,,,,,,7.19813502000397,8.0,14914.0,2023-01-06
2021-09-03,,,,,,,,,,,5.859117117041019,7.0,14914.0,2023-01-06
2021-09-04,,,,,,,,,,,5.9837815504452,4.0,14914.0,2023-01-06
2021-09-05,,,,,,,,,,,5.89062096496127,3.0,14914.0,2023-01-06
2021-09-06,,,,,,,,,,,6.01853727620437,3.0,14914.0,2023-01-06
2021-09-07,,,,,,,,,,,5.740071492034991,5.0,14914.0,2023-01-06
2021-09-08,,,,,,,,,,,6.10288888985269,3.0,14914.0,2023-01-06
2021-09-09,,,,,,,,,,,5.627788259411321,10.0,14914.0,2023-01-06
2021-09-10,,,,,,,,,,,5.20256946040172,6.0,14914.0,2023-01-06
2021-09-11,,,,,,,,,,,4.510837306414031,4.0,14914.0,2023-01-06
2021-09-12,,,,,,,,,,,4.4623467317906,5.0,14914.0,2023-01-06
2021-09-13,,,,,,,,,,,4.05730523330749,2.0,14914.0,2023-01-06
2021-09-14,,,,,,,,,,,4.15434330802054,7.0,14914.0,2023-01-06
2021-09-15,,,,,,,,,,,3.3802534473798,3.0,14914.0,2023-01-06
2021-09-16,,,,,,,,,,,3.37699535279899,4.0,14914.0,2023-01-06
2021-09-17,,,,,,,,,,,3.05912020347205,3.0,14914.0,2023-01-06
2021-09-18,,,,,,,,,,,2.60235683870633,4.0,14914.0,2023-01-06
2021-09-19,,,,,,,,,,,2.50992868443791,3.0,14914.0,2023-01-06
2021-09-20,,,,,,,,,,,2.2960450081372996,5.0,14914.0,2023-01-06
2021-09-21,,,,,,,,,,,1.9571894216951498,1.0,14914.0,2023-01-06
2021-09-22,,,,,,,,,,,1.8763428490074099,2.0,14914.0,2023-01-06
2021-09-23,,,,,,,,,,,1.83402381239102,2.0,14914.0,2023-01-06
2021-09-24,,,,,,,,,,,1.65983308306568,0.0,14914.0,2023-01-06
2021-09-25,,,,,,,,,,,1.78560592443318,3.0,14914.0,2023-01-06
2021-09-26,,,,,,,,,,,1.5636310092304502,1.0,14914.0,2023-01-06
2021-09-27,,,,,,,,,,,1.4158519087613999,2.0,14914.0,2023-01-06
2021-09-28,,,,,,,,,,,1.18018200991719,0.0,14914.0,2023-01-06
2021-09-29,,,,,,,,,,,1.14342898269751,2.0,14914.0,2023-01-06
2021-09-30,,,,,,,,,,,0.99879746809529,1.0,14914.0,2023-01-06
2021-10-01,,,,,,,,,,,1.1653262589934499,0.0,14914.0,2023-01-06
2021-10-02,,,,,,,,,,,1.14344733284452,2.0,14914.0,2023-01-06
2021-10-03,,,,,,,,,,,1.14272506586349,2.0,14914.0,2023-01-06
2021-10-04,,,,,,,,,,,0.8858154786248629,1.0,14914.0,2023-01-06
2021-10-05,,,,,,,,,,,0.840835069531749,0.0,14914.0,2023-01-06
2021-10-06,,,,,,,,,,,0.925444604941731,3.0,14914.0,2023-01-06
2021-10-07,,,,,,,,,,,0.778324274815532,0.0,14914.0,2023-01-06
2021-10-08,,,,,,,,,,,0.7538179242292242,0.0,14914.0,2023-01-06
2021-10-09,,,,,,,,,,,0.7531836149973969,0.0,14914.0,2023-01-06
2021-10-10,,,,,,,,,,,0.7702098802110409,0.0,14914.0,2023-01-06
2021-10-11,,,,,,,,,,,0.848315310176986,0.0,14914.0,2023-01-06
2021-10-12,,,,,,,,,,,0.951386038450437,0.0,14914.0,2023-01-06
2021-10-13,,,,,,,,,,,1.0606721999502,1.0,14914.0,2023-01-06
2021-10-14,,,,,,,,,,,1.17894356117904,2.0,14914.0,2023-01-06
2021-10-15,,,,,,,,,,,1.11091479285824,2.0,14914.0,2023-01-06
2021-10-16,,,,,,,,,,,1.26555362349245,0.0,14914.0,2023-01-06
2021-10-17,,,,,,,,,,,1.317495690957,0.0,14914.0,2023-01-06
2021-10-18,,,,,,,,,,,1.3942781886507902,1.0,14914.0,2023-01-06
2021-10-19,,,,,,,,,,,1.41450403950876,1.0,14914.0,2023-01-06
2021-10-20,,,,,,,,,,,1.5811937970102001,1.0,14914.0,2023-01-06
2021-10-21,,,,,,,,,,,1.59302183832551,0.0,14914.0,2023-01-06
2021-10-22,,,,,,,,,,,1.5965545808248898,1.0,14914.0,2023-01-06
2021-10-23,,,,,,,,,,,1.4673390210809902,0.0,14914.0,2023-01-06
2021-10-24,,,,,,,,,,,1.90701930619616,1.0,14914.0,2023-01-06
2021-10-25,,,,,,,,,,,2.10507741242327,2.0,14914.0,2023-01-06
2021-10-26,,,,,,,,,,,2.17418330231158,3.0,14914.0,2023-01-06
2021-10-27,,,,,,,,,,,1.99444232809401,4.0,14914.0,2023-01-06
2021-10-28,,,,,,,,,,,1.9695761413313402,2.0,14914.0,2023-01-06
2021-10-29,,,,,,,,,,,1.91199857418542,3.0,14914.0,2023-01-06
2021-10-30,,,,,,,,,,,2.19846997916466,1.0,14914.0,2023-01-06
2021-10-31,,,,,,,,,,,2.11042767326217,0.0,14914.0,2023-01-06
2021-11-01,,,,,,,,,,,2.41754049178417,5.0,14914.0,2023-01-06
2021-11-02,,,,,,,,,,,2.1999221187288596,2.0,14914.0,2023-01-06
2021-11-03,,,,,,,,,,,2.27666630347085,2.0,14914.0,2023-01-06
2021-11-04,,,,,,,,,,,2.52065665531336,1.0,14914.0,2023-01-06
2021-11-05,,,,,,,,,,,2.8724043526672203,2.0,14914.0,2023-01-06
2021-11-06,,,,,,,,,,,2.71613212793818,8.0,14914.0,2023-01-06
2021-11-07,,,,,,,,,,,2.64310982055758,2.0,14914.0,2023-01-06
2021-11-08,,,,,,,,,,,2.9215836264556896,4.0,14914.0,2023-01-06
2021-11-09,,,,,,,,,,,2.7588806601597797,1.0,14914.0,2023-01-06
2021-11-10,,,,,,,,,,,2.6260986218658195,1.0,14914.0,2023-01-06
2021-11-11,,,,,,,,,,,2.77574297334286,3.0,14914.0,2023-01-06
2021-11-12,,,,,,,,,,,2.77683824150154,4.0,14914.0,2023-01-06
2021-11-13,,,,,,,,,,,2.50719845294589,1.0,14914.0,2023-01-06
2021-11-14,,,,,,,,,,,2.7797608263062994,3.0,14914.0,2023-01-06
2021-11-15,,,,,,,,,,,2.71535735138968,1.0,14914.0,2023-01-06
2021-11-16,,,,,,,,,,,2.7300544922181897,2.0,14914.0,2023-01-06
2021-11-17,,,,,,,,,,,3.06058074244356,5.0,14914.0,2023-01-06
2021-11-18,,,,,,,,,,,2.9396139689743,6.0,14914.0,2023-01-06
2021-11-19,,,,,,,,,,,2.58942531357752,4.0,14914.0,2023-01-06
2021-11-20,,,,,,,,,,,2.49619756793254,6.0,14914.0,2023-01-06
2021-11-21,,,,,,,,,,,2.43545865356646,2.0,14914.0,2023-01-06
2021-11-22,,,,,,,,,,,2.5586610790232998,0.0,14914.0,2023-01-06
2021-11-23,,,,,,,,,,,2.62706130332299,2.0,14914.0,2023-01-06
2021-11-24,,,,,,,,,,,2.7636259413156896,0.0,14914.0,2023-01-06
2021-11-25,,,,,,,,,,,2.94661981856552,2.0,14914.0,2023-01-06
2021-11-26,,,,,,,,,,,3.52136492515638,3.0,14914.0,2023-01-06
2021-11-27,,,,,,,,,,,3.28276348368308,5.0,14914.0,2023-01-06
2021-11-28,,,,,,,,,,,3.27743820142859,5.0,14914.0,2023-01-06
2021-11-29,,,,,,,,,,,3.1905379498566604,2.0,14914.0,2023-01-06
2021-11-30,,,,,,,,,,,3.56526530375049,4.0,14914.0,2023-01-06
