"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2023-01-18,32,531.484648023954,471.046501914834,345.858775646547,469.153717384147,644.535354603648,494.521346464575,363.022044148526,535.448463623495,541.326569408618,544.813520546523
2023-01-19,33,572.043918471743,504.583740858056,359.164534637392,496.968333607284,695.317192274704,531.10186921015,379.255095640006,576.944709451746,582.758957521399,586.20143258786
2023-01-20,34,610.297883876547,536.540491208166,370.557607975089,522.890528964186,742.931336204916,565.898890039461,393.689024146872,616.055845070559,621.710557741822,625.052033331033
2023-01-21,35,645.702884250052,566.550797281291,380.039495448683,546.751224779282,786.689108529491,598.467476678673,406.284451425512,652.211658364671,657.619900890303,660.809282326947
2023-01-22,36,677.813280560378,594.297658886568,387.641392085591,568.420175882019,826.04255591235,628.426912372926,417.032216635453,684.947942279739,690.03386930845,693.026818971423
2023-01-23,37,706.285854441599,619.517404854324,393.418467857839,587.803661431994,860.58658559066,655.466344826516,425.948990551273,713.910583725543,718.610842748722,721.370551731394
2023-01-24,38,730.878893826155,642.001793013958,397.444828314775,604.841795789676,890.054122405341,679.347132524685,433.072789474262,738.853833366716,743.118175186486,745.615675552582
2023-01-25,39,751.447153742647,661.598117430302,399.809052914761,619.505469184554,914.306160607782,699.901977277379,438.459211332068,759.634227722688,763.425448495418,765.639527306177
2023-01-26,40,767.933900158648,678.207681689717,400.610319869307,631.793341020157,933.318422788946,717.031967215333,442.177904543422,776.201472202143,779.494805432364,781.411622936752
2023-01-27,41,780.361000229705,691.782688615574,399.955113825,641.728857721494,947.16611068004,730.701618957865,444.309463058428,788.587350102776,791.369529300636,792.98201633439
2023-01-28,42,788.818006717122,702.322346613841,397.954479235159,649.357317500154,956.007931501345,740.932649186273,444.942706313589,796.893737871572,799.161796181988,800.468930715287
2023-01-29,43,793.450917587336,709.868043227128,394.721636956102,654.742884525045,960.070287930442,747.796956725653,444.17240081217,801.280418426017,803.040366098494,804.046370317779
2023-01-30,44,794.451163412605,714.49810784721,390.370006324389,657.96581874185,959.632248767017,751.409208241021,442.097121957279,801.953281555498,803.218732703212,803.932246371745
2023-01-31,45,792.045194236215,716.322371032585,385.011668121745,659.11992208917,955.011752030814,751.919401552629,438.81751262008,799.153276638248,799.944087453781,800.377367579657
