"beta0",0.470934041551237,0.415114485287873,0.00131096812530327,0.174680276066233,0.0489571661703766,0.298837591550311,0.43410929142756,0.54020254702248,0.724479131526118,17754.2967427305,1.00027159883591
"sigma_r0",986.748628077842,988.142353331285,0.0654816199470702,11.2988554963915,958.155692615216,983.244323093199,991.528708053086,996.436728508113,999.68362378699,29773.5129061029,1.00022902216679
"lp__0",-131.083252287353,-133.628143143715,0.017698163565406,1.73227209438925,-137.955132908456,-134.534599540567,-133.258909343888,-132.336837490071,-131.38581009554,9580.22721822783,1.00062132921893
"beta1",0.435244277473744,0.353399366349806,0.00139332850486081,0.175254734014157,0.0270766736445289,0.216828687608742,0.368798661778608,0.489952078209002,0.653533241010027,15820.9468666297,1.00063872475659
"sigma_r1",1379.74261245419,1519.30359844107,2.88153268641406,335.960211531011,1030.07798367117,1287.2188931487,1461.94374157548,1688.6178522727,2332.72396736849,13593.4154859007,1.00068335685923
"lp__1",-102.356604830114,-103.552560290717,0.0123555048980515,1.17122921362728,-106.715397853431,-104.024172824792,-103.199323725406,-102.706185398895,-102.388881351581,8985.92518136952,1.00113379669358
"beta2",0.373619737645823,0.29917498347236,0.00135410667887309,0.161564596674998,0.0167781623750717,0.169989953365512,0.304237226237734,0.423480108594619,0.595485533079721,14235.956137835,1.00062062686261
"sigma_r2",1402.9859914059,1531.11972342645,2.83276735551188,329.608043941691,1044.81832300535,1299.08821253446,1479.28076085997,1705.6305542893,2310.75228395856,13538.6008939506,1.00026350441922
"lp__2",-102.554288386224,-103.725333535808,0.0127005790001146,1.15711153611198,-106.743929904736,-104.174558290279,-103.377732640294,-102.902049593202,-102.586121313118,8300.48380123713,1.00065837823138
"beta3",0.360137228654825,0.285698472473265,0.00132580892314257,0.154583561950529,0.018254458402066,0.162493635983077,0.288445656000324,0.404467120956489,0.571367034886758,13594.5471433641,1.00101505978903
"sigma_r3",1403.4250733071,1535.40344301149,2.94801088018389,340.145261832515,1033.7051208768,1298.38605826471,1479.20508658248,1712.82335812844,2363.56157270639,13312.8392282949,1.00110773003464
