"date","ndate","beta","beta_lo","beta_hi","lamih","lamih_lo","lamih_hi","lamif","lamif_lo","lamif_hi","lamhu","lamhu_lo","lamhu_hi","lamhf","lamhf_lo","lamhf_hi","lamuf","lamuf_lo","lamuf_hi","S","E","I","R","H","U","F","O","dailyR","dailyF","R_sin_subRegistro","dailyR_sin_subRegistro","seed","numero_reproductivo","adapt_delta_SEIR","S_porciento","I_porciento","O_porciento"
2022-10-30,968,0.108322390370675,0.0113702225730151,0.180639533480326,0.00525137408914707,0.00313799763337326,0.00761326594301495,0.000826014922615338,4.21117545199954e-05,0.00237997478506719,0.0769424980837845,0.00318205039999439,0.165181071857791,0.106586590255276,0.00416003814397436,0.236982342399039,0.468895508903996,0.229798216450112,0.588616147348263,5799336.17166113,555.986891640831,1459.5428953993,2570293.3068351,6.29309661972688,2.4741657782355,19471.6082182683,1433655.32085266,209.901678771246,0.324593931774871,704116.488709671,5.39187700296935,1428825166,0.606312503227851,0.85,0.799613741843176,0.000279110520651135,0.197672709718433
2022-10-31,969,0.0952944979459898,0.00525709661226429,0.167736225594546,0.00585150403629526,0.00395012892170374,0.00760333438678306,0.000921263653546372,5.42543439650659e-05,0.0026491790186796,0.0725202320619911,0.00351888395064552,0.141866472087392,0.0708413930224136,0.00349267605930153,0.235317835017376,0.446668865188275,0.232334777831598,0.592718498166017,5806347.74548856,504.865881464625,1429.44008225263,2570499.81406188,6.74430468484182,2.33699103007246,19471.9585448825,1426724.30648862,206.507226779591,0.350326614185178,704123.90404149,7.4153318193244,1986978292,0.534036417142002,0.85,0.80058049917857,0.000267954661079737,0.196717059939501
2022-11-01,970,0.0482574403478598,0.00125522617896151,0.144584514310501,0.00636137751294923,0.00466081856877704,0.00736239704928876,0.00160980542366883,7.53790178439405e-05,0.00371726623650679,0.0845433356297386,0.0066160135854887,0.150895745442805,0.134082303999042,0.00776183654782667,0.244128040609606,0.417001260395552,0.236026115302321,0.594067573844949,5813396.21252842,453.170843065576,1387.38529213444,2570701.14914705,7.24930127092277,2.21241074761418,19472.2914690541,1419768.8759368,201.335085170344,0.332924171620107,704131.093879853,7.18983836264348,189732191,0.270766050767061,0.85,0.801552343358175,0.000255080866068739,0.195758043651249
2022-11-02,971,0.0817479261970694,0.00370115746715316,0.18616784088592,0.00582114809323215,0.00407504492775642,0.00719224828391326,0.00173020071599692,8.08373107784254e-05,0.00376011470876892,0.0943938324959606,0.0102439061396849,0.16668108151976,0.12759423941271,0.00621286430407091,0.243963509300258,0.418608943640423,0.233560498142904,0.59472852158395,5820515.3546669,369.425545855997,1329.47636876344,2570895.44375992,7.74943989319237,2.11600390235278,19472.7980958339,1412790.47766035,194.29461286962,0.506626779828366,704137.09195387,5.99807401683606,59781356,0.459238392641426,0.85,0.802533932235859,0.000235605217727931,0.194795860568094
2022-11-03,972,0.162940951431359,0.0247684323709699,0.250955225796949,0.00474223643719187,0.00331784898593693,0.00667411547241132,0.00147083052703614,9.37570943995368e-05,0.00371945722649992,0.138073303036475,0.0219419650094314,0.205548661962858,0.137801647314135,0.006100522912144,0.242308320295522,0.381022131291179,0.233630186102329,0.596318505486241,5827612.8169115,336.940595878588,1261.91074946384,2571080.55673061,8.04909537467593,2.04281678542558,19473.3095685229,1405792.32804397,185.112970691174,0.511472688976937,704143.59267574,6.50072187063107,403339133,0.916475675026569,0.85,0.803512531885029,0.000221841448825072,0.193830954165861
2022-11-04,973,0.23949854068311,0.191811204848658,0.274013668314053,0.00386680368952645,0.00296225695606154,0.00474115365594266,0.0016632364457795,0.000163659602457787,0.00381007056473898,0.168222161646487,0.0421243749026521,0.276708334298745,0.0884661901436219,0.00571841053032436,0.243302150395716,0.372925166271715,0.23596487738686,0.594723668288377,5834640.6521208,378.513186291135,1205.73441762628,2571256.55741983,8.07044194483191,2.02644707889079,19473.7623634132,1398778.63880434,176.000689217355,0.45279489027962,704149.307329691,5.71465395043572,1241401544,1.34870506934267,0.85,0.804481531343316,0.00021982856796911,0.192863905156971
2022-11-05,974,0.239138162577942,0.198677300669534,0.276126770639112,0.00381968096754214,0.00289797737774917,0.00458926613336809,0.00147849225280633,0.000143366428614997,0.00381618487061386,0.197580078871019,0.0693648370383151,0.333487491172736,0.146919702622722,0.00564599463993604,0.243063000917472,0.450802882051129,0.233260496889236,0.595443701462691,5841606.04064122,466.01527738027,1177.59416345391,2571426.40167158,7.91638580799273,2.04318829459918,19474.1924257531,1391753.59569959,169.844251755625,0.430062339964934,704154.720427247,5.41309755643951,763757410,1.34828330675311,0.85,0.805441920638459,0.00022799445803653,0.191895290674671
2022-11-06,975,0.271050288907489,0.228800224293445,0.293664731875533,0.00354148947564772,0.00272258797472181,0.00422934172214613,0.00121608276798151,0.000122020708342904,0.00373290364754862,0.262286642666588,0.10095894003931,0.391920516747586,0.104302248328585,0.00533103699689589,0.242953982348578,0.435401433972232,0.230741204818524,0.594408832159198,5848577.13474451,526.4848983978,1175.71951202257,2571594.25323185,7.74231751938489,2.08501732930846,19474.652999551,1384723.57829216,167.851560265291,0.460573797870893,704158.261573639,3.54114639199631,1148737256,1.53003054620439,0.85,0.80640309662062,0.00023605531210252,0.190925990334427
2022-11-07,976,0.385381405232084,0.321148098811117,0.428733243086939,0.00282436450764172,0.00207946966971793,0.00340774137842201,0.000887025999538065,6.57569341137113e-05,0.00286587029504283,0.298626312213331,0.138123127625357,0.407229090320019,0.112762001554774,0.00531877351258855,0.242255575999184,0.436625892503292,0.231994576281863,0.593292486737128,5855513.10542658,597.443289049863,1194.51880833205,2571763.307247,7.52713144656309,2.18586658211542,19475.0316120564,1377697.58564745,169.054015156813,0.378612505443016,704162.535232557,4.27365891734013,239266457,2.17798918102591,0.85,0.807359429777767,0.000248415356858728,0.189957244929349
2022-11-08,977,0.524192785653645,0.46093637495109,0.567736553175433,0.00207142654829416,0.00165508478309741,0.00258731650577145,0.000985474604509804,0.000128227916602641,0.00224421128812957,0.28908669641562,0.194627616750249,0.431807860912828,0.131641995889562,0.00551415696457611,0.243324009997406,0.373046827281324,0.233459588713301,0.594709511152526,5862322.86952131,750.630106028455,1246.32156295598,2571937.13531782,7.21722414544594,2.30543957738591,19475.3673270806,1370682.6866004,173.828070821241,0.335715024149977,704168.696963177,6.16173062014457,1192998597,2.96592918843553,0.85,0.808298361543004,0.000276653120563762,0.188990029111946
