"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2023-01-09,23,1403.5350490644,1309.28823737207,1147.69062695954,1293.02531159258,1527.45238950013,1343.62440601625,1169.22200419658,1398.04937886054,1421.06617938123,1434.86566895842
2023-01-10,24,1595.94411628087,1462.4508157324,1230.0512757641,1420.19374433428,1754.42525269227,1511.37424419519,1261.05961956657,1595.48800683993,1620.46426821455,1635.40346820501
2023-01-11,25,1789.68231773852,1612.35309207653,1297.18402217418,1536.30358483134,1983.41529909627,1677.8524138344,1339.32980558022,1795.4014367553,1821.71650442742,1837.41516355154
2023-01-12,26,1979.22050227949,1756.17641844654,1349.0432244446,1640.1286751982,2207.13427501877,1839.37058900276,1403.66444423729,1991.77566519963,2018.68466991091,2034.6913120506
2023-01-13,27,2159.05092185106,1891.33928007503,1386.28873894635,1731.07387222724,2418.4013188953,1992.36896549904,1454.35178841844,2178.55787447633,2205.25532260211,2221.08627117307
2023-01-14,28,2324.09662551384,2015.54034349893,1410.00344794882,1808.97205294589,2610.72725731834,2133.57044723528,1492.09248089411,2350.14854361187,2375.8364865103,2391.01682051279
2023-01-15,29,2470.05142048948,2126.81319198905,1421.49196927107,1873.94884012766,2778.77609489883,2260.12706903293,1517.82533318219,2501.80677943494,2525.75582687072,2539.85559654805
2023-01-16,30,2593.61169921007,2223.57479023205,1422.14508299376,1926.33313553696,2918.64784897601,2369.73675575713,1532.60883286507,2629.91898965925,2651.51505080686,2664.17616167339
2023-01-17,31,2692.58484016382,2304.66187920747,1413.3523259457,1966.5971253527,3027.97198202469,2460.71890542315,1537.54355321265,2732.11891009664,2750.89160874999,2761.84351133641
2023-01-18,32,2765.88457629506,2369.34351874039,1396.44831562631,1995.31776188081,3105.84333337013,2532.04224321976,1533.72246999941,2807.27394045127,2822.90694878403,2831.97164296073
2023-01-19,33,2813.43967697871,2417.3184195719,1372.68168720032,2013.14724146032,3152.64451000335,2583.30854947946,1522.20069114942,2855.36976840387,2867.69644972467,2874.78480288039
2023-01-20,34,2836.04372718923,2448.68688257113,1343.19921371533,2020.79205439667,3169.80498458994,2614.70079406376,1503.97686845795,2877.3319693258,2886.32018703339,2891.4222113253
2023-01-21,35,2835.17641606613,2463.90594244029,1309.03955652781,2018.9969571987,3159.53931336998,2626.90560168271,1479.98283629878,2874.81855286538,2880.54930515074,2883.72098443697
2023-01-22,36,2812.81938206692,2463.73853820483,1271.13321475185,2008.52899436826,3124.5946776504,2621.02100641945,1451.07976495342,2850.01102990197,2852.6544571003,2854.0032560818
2023-01-23,37,2771.28326810808,2449.19398356444,1230.30618847733,1990.16617573282,3068.02701109228,2598.45973905337,1418.05666460348,2805.42208912107,2805.21370167867,2804.8843441913
2023-01-24,38,2713.05616642295,2421.46673262889,1187.28592856588,1964.68699102215,2993.01510466749,2560.85277887783,1381.6313231731,2743.73045287557,2740.94920977996,2739.11085738371
2023-01-25,39,2640.67864461892,2381.87939169031,1142.70843609456,1932.86078672839,2902.71460207558,2509.96443605248,1342.45303036887,2667.64719540161,2662.59651149458,2659.43159164953
2023-01-26,40,2556.64536882086,2331.82736736102,1097.12584653569,1895.43968368227,2800.15005432944,2447.6163832958,1301.10554113601,2579.81274375809,2572.80512962257,2568.50028462675
2023-01-27,41,2463.33262495737,2272.73359787738,1051.01418514129,1853.15169411852,2688.14048467381,2375.62442196023,1258.11103147107,2482.7229432784,2474.06777357169,2468.80690288154
2023-01-28,42,2362.9480584467,2206.00877594863,1004.78067311627,1806.69495711403,2569.25262739324,2295.74891367363,1213.93409932831,2378.67955578918,2368.67403378127,2362.63307444794
2023-01-29,43,2257.49935610111,2133.01890300596,958.770824141556,1756.73284471115,2445.77649631335,2209.65712637344,1168.98572921942,2269.76098723972,2258.6837253424,2252.02704534576
2023-01-30,44,2148.77806969747,2055.06089680941,913.275343580353,1703.89043940008,2319.71757411024,2118.89692471086,1123.62750451978,2157.8087681514,2145.91563957045,2138.7937861074
2023-01-31,45,2038.3549146083,1973.3443935316,868.536057898575,1648.75208956396,2192.80168064444,2024.87978435952,1078.17558390236,2044.42610203334,2031.94794211807,2024.49636003829
