"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-17,0,4.64663993942661,4.64663968438931,4.64663925346442,4.64663944000358,4.64664002081834,4.64663977664316,4.64663931104846,4.66451894941807,4.64663998764277,4.6167598351414
2022-12-18,1,4.64485191981811,4.64485131907491,4.64485030402654,4.64485074342161,4.64485211153723,4.64485153637988,4.64485043966638,4.6627241156228,4.64485203339181,4.61498337830488
2022-12-19,2,4.642815903336,4.64281448835494,4.64281209752603,4.64281313247025,4.64281635490818,4.64281500019164,4.64281241700997,4.66068041965108,4.64281617084569,4.61296060734397
2022-12-20,3,4.64062567628118,4.64062234357104,4.64061671244287,4.6406191500508,4.6406267398708,4.64062354910193,4.64061746492457,4.6584821291714,4.64062630634774,4.61078482473861
2022-12-21,4,4.63833931776327,4.63833146839721,4.63831820568172,4.63832394685818,4.6383418227829,4.63833430772402,4.63831997796436,4.65618783057331,4.63834080172764,4.60851401702353
2022-12-22,5,4.63599238839832,4.6359739015017,4.63594266503643,4.6359561867062,4.63599828824278,4.63598058870941,4.63594683913226,4.65383388970502,4.63599588344437,4.606184177704
2022-12-23,6,4.63360582944932,4.63356228976245,4.6334887227412,4.6335205685009,4.63361972455489,4.63357803923818,4.63349855342446,4.65144290253676,4.63361406085849,4.60381767139446
2022-12-24,7,4.63118992911953,4.63108738906241,4.63091413180898,4.63098913156793,4.63122265339987,4.63112448055886,4.63093728399256,4.64902890375528,4.63120931486222,4.60142838908319
2022-12-25,8,4.62874467789132,4.62850320133237,4.62809518941441,4.62827180998808,4.62882174188788,4.6285905498982,4.6281497116156,4.6466006116399,4.62879033031797,4.59902495978473
2022-12-26,9,4.62625500753205,4.62568642217848,4.62472570946315,4.62514158366546,4.62643646390166,4.62589209479283,4.6248540884875,4.64416344133551,4.62636250161454,4.59661274319932
2022-12-27,10,4.6236761542431,4.62233778815138,4.62007641206418,4.62105531862115,4.62410327578376,4.62282191116178,4.62037859735969,4.64172075644744,4.62392917946467,4.59419506849301
2022-12-28,11,4.6208973154311,4.61774940469326,4.61243052362534,4.6147329657457,4.62190192881195,4.61888808866942,4.61314128007863,4.63927464579748,4.62149244468374,4.59177400310051
2022-12-29,12,4.61765632121779,4.610265524013,4.59777763137461,4.60318340180602,4.62001499475886,4.61293897413563,4.59944637526405,4.63682640779384,4.61905359070323,4.58935083213592
2022-12-30,13,4.6133465759368,4.5960667431154,4.56686979844168,4.57950859866001,4.61886120221333,4.60231732338372,4.57077135528761,4.63437684815651,4.61661342015481,4.58692635306958
2022-12-31,14,4.60660827004111,4.56659795965524,4.49899436471377,4.52825867096412,4.61937702256706,4.5810707649892,4.50802816162645,4.63192646759615,4.61417243182993,4.58450106148548
2023-01-01,15,4.59459726544709,4.50396944935558,4.35083976577169,4.4171266838017,4.62351991424636,4.53675196784856,4.37130232348031,4.62947557724213,4.61173093566542,4.5820752653274
2023-01-02,16,4.57227193886316,4.37647112110639,4.04563541787939,4.18884788085816,4.63475913684297,4.44729754290354,4.08984464309893,4.62702437009699,4.60928912392403,4.57964915562177
2023-01-03,17,4.53387824920404,4.14791254680879,3.49576391925781,3.7780666159402,4.65705401289748,4.28752672181717,3.58290985082079,4.62457296623625,4.60684711622104,4.57722285121466
2023-01-04,18,4.48024713013649,3.82351945597033,2.71387668531912,3.19421986672753,4.68983293608251,4.06107551824445,2.86215707550206,4.62212144010483,4.60440498671604,4.57479642578879
2023-01-05,19,4.42517131874168,3.49004043354087,1.909992466637,2.59396508131468,4.72360576569669,3.82830242483166,2.12113260582141,4.61966983824338,4.60196278177129,4.57236992540828
2023-01-06,20,4.38397701277261,3.24386879499945,1.31747998670335,2.15137694280523,4.74782721901078,3.65627660029628,1.57490128632626,4.61721818912624,4.59952052975197,4.56994337825591
2023-01-07,21,4.35948251464393,3.10273003914961,0.979252753529021,1.89846555065731,4.76055816717459,3.55733120958262,1.26301077798914,4.61476651054371,4.5970782483802,4.56751680193984
2023-01-08,22,4.34632363053054,3.03288623821043,0.813631036362131,1.77430426580819,4.76548951200274,3.50799186758613,1.11018776249884,4.61231481389361,4.59463594901011,4.5650902077412
2023-01-09,23,4.33910935252467,3.00043084279779,0.73852687715383,1.71766194263088,4.76633059719044,3.48466686319312,1.04078271250271,4.60986310593867,4.59219363837851,4.56266360235345
2023-01-10,24,4.33466259817992,2.98538170611831,0.705563379054519,1.69245322975155,4.7652674505936,3.47345289335256,1.01021309157853,4.60741139096394,4.58975132075403,4.56023699001781
2023-01-11,25,4.33143778168091,2.97801791770604,0.69120615874934,1.68112333266539,4.7633635313224,3.46758628239795,0.996790396182836,4.60495967173261,4.58730899888927,4.55781037346913
2023-01-12,26,4.32874021822562,2.9739702791034,0.684877359802727,1.67578200450298,4.76109682619541,3.46402700228603,0.990766426281047,4.60250794978108,4.58486667431473,4.55538375422811
2023-01-13,27,4.32626792700208,2.97133948941884,0.68197876250423,1.6729993360103,4.75867511762431,3.4614535457576,0.987903615830839,4.60005622615041,4.58242434806749,4.55295713332514
2023-01-14,28,4.3238914810556,2.96931152034211,0.680539598885927,1.67130528974452,4.75618745997096,3.45929952322489,0.986385770761688,4.59760450141227,4.57998202071702,4.55053051132604
2023-01-15,29,4.32155574103218,2.96753957292923,0.679720266109285,1.67007358826948,4.75367179311742,3.45732363686171,0.985439141098435,4.59515277600967,4.57753969270465,4.5481038886693
