"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-29,12,6002.66488799874,6001.73942553484,6000.17984270915,6000.86044181069,6002.96179440754,6002.07103006969,6000.38384718248,5915.94747447725,6002.84077612115,6055.29030444282
2022-12-30,13,2545.16304606541,2544.2595251734,2542.73519402302,2543.39156105529,2545.4496160956,2544.58311193217,2542.93932888372,2505.74163871733,2545.33245724163,2569.24240559885
2022-12-31,14,3160.10565627178,3157.5453409618,3153.23224797996,3155.09225161465,3160.92238626571,3158.46635230783,3153.80640316973,3108.42029084633,3160.58688376635,3192.10508768751
2023-01-01,15,3897.43357996313,3890.31668235893,3878.31209701844,3883.50770019816,3899.710264837,3892.88022813345,3879.92229015287,3831.32461573251,3898.77497082003,3939.53063464911
2023-01-02,16,4767.55977778077,4748.34839822605,4715.98661417434,4729.97995507997,4773.70828407251,4755.28285712836,4720.29762734732,4685.7750426391,4771.18967105348,4822.79096812225
2023-01-03,17,5774.14571272706,5724.69448311264,5641.45110394509,5677.45559863371,5789.97421876528,5742.55126641608,5652.56839690041,5677.81541284484,5783.51392292273,5847.32972168046
2023-01-04,18,6910.10079349688,6791.77918724566,6592.92423134161,6678.83311103938,6947.97271271603,6834.4929937872,6619.40371970474,6805.08462581969,6932.53116785267,7009.3943727916
2023-01-05,19,8154.36690193879,7898.85716539865,7469.69217384456,7655.02315168424,8236.12473060483,7991.14166651796,7526.86604250802,8053.56277195766,8202.79469102161,8292.65593253809
2023-01-06,20,9471.73253666327,8983.6371701576,8162.64358742877,8517.14417637593,9627.57305787765,9160.09189802561,8271.87377994046,9394.96085589348,9564.05881646238,9665.66105452941
2023-01-07,21,10815.6864452636,9993.48780737116,8603.14695674341,9203.77987171616,11076.7280208925,10291.3884240535,8788.16480075438,10785.7317803851,10970.4359055772,11081.1018552325
2023-01-08,22,12132.0073093574,10896.7408791586,8785.47461390037,9698.65060583539,12520.0348619399,11346.2733580051,9066.65862139868,12168.6348054503,12362.3256356566,12477.9653155335
2023-01-09,23,13362.2573717103,11678.5499584885,8749.40908860414,10019.0365386436,13882.2157288021,12295.5919168618,9140.1061353981,13477.3331603655,13671.462996882,13786.8635170334
2023-01-10,24,14448.3426556872,12331.7861108261,8550.77038926612,10195.2313275054,15085.9303688154,13115.4059627049,9056.42796181821,14643.584592737,14828.5787312614,14937.9644896119
2023-01-11,25,15338.6039854952,12851.59727218,8242.14482189128,10257.0780411133,16062.7940935042,13785.1820273638,8861.22976953763,15605.6795654064,15772.1106989419,15869.8601981229
