"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-17,0,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299,1.6415599526299
2022-12-18,1,1.49875654540301,1.49875654501375,1.49875654437346,1.49875659272948,1.49875659359532,1.49875654516654,1.49875654446078,1.49872341618902,1.49875654547577,1.49877632589414
2022-12-19,2,1.52546772543792,1.52546772154892,1.52546771497509,1.52546783610524,1.52546784497099,1.52546772295318,1.52546771585548,1.52522722573849,1.52546772617643,1.52561169970431
2022-12-20,3,1.57368144282736,1.57368142601626,1.57368139762548,1.57368170141854,1.57368173970463,1.57368143209533,1.57368140141625,1.5729822992871,1.57368144600696,1.5741002119903
2022-12-21,4,1.64967841656835,1.64967835560674,1.64967825262283,1.64967903432262,1.64967917327158,1.64967837766017,1.64967826638167,1.64818297202146,1.6496784280971,1.65057409008296
2022-12-22,5,1.76115105575445,1.76115086326172,1.76115053803005,1.76115250975272,1.76115294805277,1.761150932889,1.76115058148935,1.75839367155277,1.76115109214516,1.76280536476406
2022-12-23,6,1.9175635823085,1.91756299489862,1.9175620023525,1.91756727488973,1.91756861252361,1.91756320737841,1.91756213498957,1.91289783064349,1.91756369336144,1.92036454207118
2022-12-24,7,2.13055301724307,2.13055123969389,2.13054823670609,2.13056200650317,2.1305660543112,2.13055188265935,2.13054863796424,2.12309411948445,2.13055335332319,2.13503478621351
2022-12-25,8,2.41440603866431,2.41440076087019,2.41439184153933,2.41443011709271,2.41444213783689,2.41440267007783,2.41439303354127,2.40295595466887,2.41440703638,2.42129278998982
2022-12-26,9,2.78654730190829,2.78653163205308,2.78650516293783,2.78660842768295,2.78664410969941,2.78653729988218,2.7865086994243,2.76950711828977,2.78655026474371,2.79680728288804
2022-12-27,10,3.26803728262166,3.26799110422871,3.26791305961524,3.26820851124285,3.26831376421251,3.26800780918347,3.26792348998788,3.24330702502266,3.26804601192634,3.28294674805511
2022-12-28,11,3.88398791688087,3.883852396375,3.88362254223466,3.88444650345627,3.88474860873612,3.88390180717397,3.88365314915427,3.84886107856801,3.88401342677753,3.90520233017378
2022-12-29,12,4.66380097229558,4.66340813040733,4.66275010126992,4.66508366877315,4.66600797880892,4.66354972010595,4.66283365985146,4.61487050343931,4.66387538963681,4.69343426988053
2022-12-30,13,5.64104948216846,5.639923725892,5.63801811941084,5.64465243686573,5.64719438078464,5.64032538310857,5.6382733679493,5.5741571708495,5.64126163412948,5.68176027383379
2022-12-31,14,6.85274997387387,6.84954748872406,6.84415631209049,6.86293384893725,6.87044853461703,6.85069849638967,6.84486911757631,6.76306722905065,6.85335212862265,6.90786587802722
2023-01-01,15,8.3377307325718,8.3287954258376,8.3137332111437,8.36605510889058,8.38656121679014,8.33201285511677,8.31576143100028,8.22007745050723,8.33940615480242,8.41147207798349
2023-01-02,16,10.1336036858411,10.1093832873303,10.0685983824551,10.2086630067606,10.2643897303969,10.1181251634152,10.0740297853117,9.98338856098417,10.1381725712163,10.2316534683014
2023-01-03,17,12.2721815605728,12.2093807106612,12.1036691043118,12.4518472716809,12.5985428886852,12.2320608816372,12.1177923248106,12.0872529211338,12.2840582139142,12.4028817295184
2023-01-04,18,14.773161010864,14.6210902530001,14.3654483946484,15.1330974160082,15.4948035976886,14.675980770895,14.3994974200796,14.5570993054716,14.8019818343237,14.949738325904
2023-01-05,19,17.6379810517465,17.3032038356723,16.7407835601116,18.19514678618,19.0093046144684,17.4241081220207,16.815788132968,17.403792512112,17.7014293200373,17.8808429275487
2023-01-06,20,20.8461681109729,20.1884802663444,19.0823901638323,21.4558207203809,23.0906388081603,20.4261916564465,19.229587381782,20.6178682911195,20.9706129692568,21.1829562291205
2023-01-07,21,24.3553236632106,23.2053771406718,21.2630919203584,24.7066906006912,27.6154923178256,23.6218075881407,21.5215737644648,24.1650430652371,24.5720161077224,24.8165776273781
2023-01-08,22,28.1026546207395,26.2936845885233,23.2117082929799,27.8241708427304,32.4639355555701,26.9510989771297,23.6221070912252,27.9844336532551,28.4409379767276,28.7146938005571
2023-01-09,23,32.0072376401877,29.4046942360328,24.9082663401423,30.7695353441486,37.5281073853002,30.3557919728555,25.5077206278474,31.9906637426648,32.4881267029778,32.7857395845349
2023-01-10,24,35.9743209923763,32.4950124615389,26.36099645574,33.5390679974225,42.6895881097698,33.7764624623742,27.1803941870712,36.0800755568525,36.6066377554598,36.9208385633756
2023-01-11,25,39.90269030325,35.5221354198366,27.5880979235371,36.1341312224031,47.8168888631699,37.1518433190358,28.6512093569545,40.1401224659239,40.6817498461278,41.0040354822595
2023-01-12,26,43.6928108149368,38.4439985984682,28.6087286204747,38.5530896885466,52.7771917709397,40.4208972119923,29.9323993957078,44.0600626627638,44.6019420188895,44.9234361894669
2023-01-13,27,47.2548213412665,41.2202229248542,29.4400375884179,40.791200904343,57.4488065777041,43.5258102323096,31.0348733041465,47.7406154122546,48.2685516583297,48.580836852565
2023-01-14,28,50.5147659387621,43.8141013333297,30.0968529951788,42.8423505566825,61.732110507688,46.415259893598,31.9680092720409,51.1009021965765,51.6024271876886,51.898189171221
2023-01-15,29,53.417417313005,46.1939720124028,30.5921855229572,44.7006848926285,65.5539651321378,49.0469079893919,32.7401316019495,54.0818844794703,54.5469442380927,54.8203540058312
2023-01-16,30,55.9268958369867,48.3345087745001,30.9378153585603,46.3614237689908,68.8679290531836,51.3883831478124,33.3590321614211,56.6465443960624,57.0677418605956,57.3145775668818
