"beta755",0.119848146595154,0.116638317958566,0.000126407982960296,0.0204073417991569,0.074057537393676,0.103642743244863,0.117440103811624,0.130658458083795,0.154522610972588,26062.9681847883,1.00018632062313
"lamih755",0.00337301582348319,0.0030222205709984,8.27981002867165e-06,0.00119577905547761,0.000746455143741712,0.00221071679587139,0.0030064933771618,0.00378881923203727,0.0054931806729525,20857.4465672026,1.00020720384761
"lamif755",0.00176260361628317,0.00141387120314044,5.82144960724429e-06,0.000954711959890032,6.04602626858306e-05,0.000621894561221179,0.00128006199451931,0.00207602885111142,0.0034968197810094,26895.6745787816,0.999987759292614
"lamhu755",0.0637805098113852,0.0645230634682763,0.000100563103615326,0.0131715110699006,0.0380976392993588,0.0563089989575376,0.0645587360459911,0.0728828433637009,0.0901849554089443,17155.1241731618,1.00067510229075
"lamhf755",0.0735738892508749,0.0904371111863175,0.000360048425204002,0.0583148224080727,0.00462563968369545,0.0424468357295774,0.0839855227976928,0.130849427121726,0.217090824342565,26232.2826570231,1.00009424487617
"lamuf755",0.395795299910577,0.3891784496025,0.000521098029060631,0.0898459898839782,0.226560446234831,0.324360903084181,0.386201331960665,0.449883163906414,0.573976533377628,29727.5100591228,0.999870154154102
"sigma_r755",114.35680255197,117.969983605568,0.0812225011458077,13.6988651615891,94.8339021635214,108.328962666217,116.686009273249,126.142235635812,148.188025520586,28445.6894232751,0.999830622793619
"sigma_h755",7.93486517261928,8.35396108302701,0.0122050708035089,1.85701589934389,5.62619755422069,7.03951314196942,8.0543216732191,9.34185676773102,12.8110630009322,23149.9809422694,1.0001043232157
"sigma_u755",1.75685723712631,1.96021884805092,0.00327549337853059,0.451460992722066,1.31586921798893,1.64385054176495,1.88433876627893,2.1866647098945,3.035498363868,18997.087049074,1.00031128692767
"sigma_f755",1.12738950631403,1.14865433690374,0.00168069038248796,0.260733189610473,0.771272614975237,0.966560799867252,1.10622359424591,1.28023050314468,1.77747798131456,24066.7366219493,1.00011892923306
"lp__h755",-368.439589475233,-374.081639237377,0.0280335118714847,2.66457057389218,-380.369520535433,-375.572683432107,-373.670930094751,-372.143522973621,-370.122030292545,9034.40261708893,1.00108801841487
"beta756",0.105885139496251,0.103627662445474,0.000154351324222535,0.0233050835810075,0.0547541305371976,0.0887803962585389,0.104538125563837,0.119568281436131,0.146902945415138,22797.1527982742,1.00008124351248
"lamih756",0.00350131452696467,0.00278771868955914,8.6350238486597e-06,0.00124071811912637,0.000507279843590202,0.00192421270427043,0.00274564541079603,0.00357390333292132,0.00537998382862665,20645.2034236997,1.00060961773636
"lamif756",0.00101038935573538,0.00132235945567485,5.48811865608001e-06,0.000925095964699573,5.66155401146593e-05,0.000555800237298166,0.00116790328066798,0.00194235892062315,0.00341165800673889,28413.6213200917,1.00009788460256
"lamhu756",0.0765392163811024,0.0683845229856476,0.000105775440904098,0.014813361655638,0.0392217566105804,0.059032020795061,0.0682933655783673,0.0777740013090933,0.0979686895448239,19612.708034493,1.00044354215456
"lamhf756",0.0899591569845694,0.0836188098534783,0.000342523414120471,0.0565256702814296,0.00368324346005183,0.037161070728421,0.0752368366121923,0.121505485411235,0.209256307294313,27233.9674071068,1.0004005238559
"lamuf756",0.421430238472589,0.384266965277584,0.000538856003903208,0.0893950436361756,0.224261940880705,0.318673529528527,0.381423096192721,0.44497204488238,0.566596388974216,27522.0911724107,1.00013231843071
"sigma_r756",126.416321075077,123.457813329183,0.0830035305354626,14.153118458169,99.4478077443651,113.479624622364,122.079312870644,132.013775892935,154.820492014008,29074.4262029266,1.00006815310373
"sigma_h756",7.27756836705812,8.17121075067923,0.0121302549249841,1.81994675351351,5.50889004420823,6.88458239920411,7.88111276448596,9.1187581388564,12.4982600789008,22510.1043373136,1.00038967729076
"sigma_u756",1.74324380358697,2.05157630654938,0.00327807509786029,0.469532932508124,1.37525066322661,1.7253108034709,1.97191182353525,2.28640635319602,3.18839389930929,20516.0769763166,1.00024970343939
"sigma_f756",1.03822926538213,1.14298190311331,0.00166931940087679,0.255021315260677,0.770376891064387,0.964500257664563,1.10012815228137,1.27611870020653,1.75646472882732,23338.5613213503,1.00014071466992
