"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2023-01-12,26,1979.22050228197,1756.17641847691,1349.0432242836,1640.12867518813,2207.13427499708,1839.37058888421,1403.66444399485,1991.77566519964,2018.68466991091,2034.69131205061
2023-01-13,27,2159.05092185229,1891.3392801103,1386.28873864541,1731.07387222074,2418.40131891068,1992.36896535143,1454.35178806291,2178.55787447638,2205.25532260211,2221.08627117309
2023-01-14,28,2324.09662551437,2015.54034353793,1410.00344749977,1808.97205296029,2610.72725733748,2133.57044707703,1492.09248046437,2350.14854361199,2375.83648651031,2391.01682051281
2023-01-15,29,2470.05142049102,2126.81319203053,1421.49196865045,1873.94884020495,2778.77609490698,2260.12706886351,1517.82533270605,2501.80677943506,2525.75582687072,2539.85559654806
2023-01-16,30,2593.61169921218,2223.57479027475,1422.14508220872,1926.33313557345,2918.64784898453,2369.73675557985,1532.60883236609,2629.91898965942,2651.51505080687,2664.17616167341
2023-01-17,31,2692.58484016665,2304.66187925021,1413.35232506876,1966.59712540517,3027.97198202793,2460.7189053081,1537.5435526825,2732.11891009681,2750.89160875,2761.84351133642
2023-01-18,32,2765.88457629856,2369.34351878209,1396.44831458307,1995.31776165821,3105.84333337558,2532.04224322282,1533.72246914248,2807.27394045143,2822.90694878404,2831.97164296075
2023-01-19,33,2813.43967698263,2417.31841961165,1372.68168595425,2013.14724137241,3152.64451000791,2583.30854951672,1522.20069020496,2855.36976840401,2867.69644972468,2874.7848028804
2023-01-20,34,2836.04372719325,2448.68688260819,1343.19921219975,2020.79205424512,3169.80498459275,2614.70079415237,1503.97686743776,2877.33196932591,2886.3201870334,2891.42221132531
2023-01-21,35,2835.17641607012,2463.90594247407,1309.03955489518,2018.99695721907,3159.53931338207,2626.90560183755,1479.98283540699,2874.81855286546,2880.54930515075,2883.72098443698
