"date","time","m2w","m4w","q25","q75","X10p_h","X20p_l","eq","unc_l","proj","unc_h"
2022-12-24,0,1.47719064264495,1.47719053907223,1.47719026035957,1.47719044218956,1.47719069403822,1.47719053985841,1.47719031425137,2.12877153363735,1.47719040278885,0.794205820992537
2022-12-25,1,1.47612964058618,1.47612939670094,1.47612874040932,1.4761291685689,1.47612976160318,1.47612939855217,1.47612886730967,2.12724206072953,1.47612907579107,0.79363520255498
2022-12-26,2,1.47498846570495,1.4749878914542,1.47498634615383,1.47498735429585,1.47498875065087,1.4749878958131,1.47498664495263,2.12559641690952,1.4749871358417,0.793021242869555
2022-12-27,3,1.47379824993491,1.47379689785531,1.47379325942889,1.47379563311018,1.47379892084316,1.47379690811839,1.4737939629539,2.12387860718668,1.47379511875753,0.79238035940241
2022-12-28,4,1.47257937346851,1.47257619005785,1.47256762354631,1.47257321227227,1.47258095309186,1.47257621422181,1.47256927996435,2.12211597880579,1.47257200125206,0.791722754911634
2022-12-29,5,1.4713469207708,1.47133942571049,1.47131925661278,1.47133241477632,1.471350639855,1.4713394826024,1.4713231565033,2.12032550816793,1.47132956353578,0.791054762982752
2022-12-30,6,1.47011599055594,1.47009834443823,1.47005085899349,1.47008183813082,1.47012474664259,1.47009847838264,1.47006004076446,2.1185177435939,1.47007512526608,0.790380319001804
2022-12-31,7,1.46890944211763,1.46886789796347,1.46875610325206,1.46882903725817,1.46893005652243,1.46886821330803,1.46877771984302,2.11669923739068,1.46881323319905,0.789701867514977
2023-01-01,8,1.46777320114806,1.4676754000789,1.46741221883178,1.46758391624432,1.46782173049882,1.46767614244653,1.46746310747667,2.11487405895429,1.46754671115711,0.789020926739689
2023-01-02,9,1.46681042907827,1.46658022324525,1.46596074271451,1.46636488702727,1.46692465829596,1.46658197064289,1.46608052527915,2.11304473584266,1.46627731305525,0.788338439661684
2023-01-03,10,1.46626057725198,1.46571889152506,1.46426122315407,1.46521219473879,1.46652936425884,1.46572300323826,1.46454307746137,2.11121283877965,1.46500612884519,0.787654992289379
2023-01-04,11,1.46668335866084,1.46540971929719,1.46198237439192,1.46421834773183,1.4673153445068,1.46541938696891,1.46264508474729,2.10937934262113,1.46373383499584,0.786970948323714
2023-01-05,12,1.46938349825969,1.46639421731373,1.45835010599546,1.46359802207863,1.47086679353257,1.46641690771393,1.45990551288264,2.10754485320763,1.46246085191014,0.786286533792737
2023-01-06,13,1.47736718180348,1.47038057733997,1.45157972688222,1.46384525648403,1.48083396781709,1.47043360977626,1.45521505353669,2.10570974678095,1.46118744066861,0.785601889065397
2023-01-07,14,1.49736403027403,1.48119256014323,1.43767537046993,1.46606564884193,1.50538838985553,1.48131531111102,1.4460898408633,2.10387425723467,1.45991376357394,0.78491710140313
2023-01-08,15,1.54343980571686,1.50682220804469,1.40828478810747,1.47256983967164,1.56160963000345,1.50710015714368,1.42733795328026,2.10203852957836,1.45863992125071,0.784232224906351
2023-01-09,16,1.64051254585729,1.56142768106936,1.3486114662522,1.48745112079083,1.67975482793681,1.56202798169826,1.38976154400889,2.10020265410672,1.45736597635593,0.783547293262369
2023-01-10,17,1.81698901753709,1.66114938337367,1.24178720642512,1.51537585108797,1.89431737738709,1.6623322978371,1.32287494781021,2.0983666867374,1.45609196769181,0.782862327333043
2023-01-11,18,2.06867893751967,1.80360645628153,1.09030028498614,1.5556557208396,2.20020915013567,1.80561851228766,1.2282249465931,2.09653066241747,1.45481791950869,0.782177340156478
2023-01-12,19,2.32733380095702,1.95002091668273,0.934677461922814,1.5970796882665,2.51455822976059,1.95288494334989,1.13100395964298,2.09469460264559,1.45354384672488,0.78149233975344
2023-01-13,20,2.51722270571769,2.05736336977494,0.819888620515464,1.62720758742347,2.74540707230105,2.06085397255098,1.05916635693097,2.09285852071518,1.45226975856489,0.78080733108346
2023-01-14,21,2.62449697026336,2.11776516181735,0.754157274390233,1.64376452625864,2.87593967828373,2.12161155422264,1.017824075557,2.09102242518488,1.4509956609677,0.780122317339607
2023-01-15,22,2.67572722629613,2.14632341157555,0.721705486758797,1.65111521571685,2.93841989052394,2.15034189784053,0.997169169966149,2.08918632117584,1.44972155748698,0.779437300432493
2023-01-16,23,2.69757979517942,2.15818960696579,0.706698497093494,1.65364008438608,2.96522774493013,2.16228389567799,0.987358371087134,2.08735021188043,1.44844745033795,0.778752281553129
2023-01-17,24,2.70576074121193,2.16228774773309,0.699809868588214,1.65391913928129,2.97543459814884,2.16641302733811,0.982594140904838,2.08551409938082,1.44717334096548,0.778067261478337
2023-01-18,25,2.70790746649693,2.16295731535888,0.696504426551072,1.65320696284124,2.97831429601582,2.16709380745915,0.980057305511947,2.08367798484853,1.44589923018249,0.777382240645187
2023-01-19,26,2.70745140621836,2.16214801077224,0.694744546696324,1.6520672309482,2.97803351722528,2.16628718420454,0.978481228598296,2.08184186904638,1.44462511851833,0.776697219338282
2023-01-20,27,2.70588367606827,2.16070706832641,0.693644788108875,1.65074488664719,2.97640287441967,2.16484527936548,0.977315498805064,2.08000575242118,1.44335100628304,0.776012197724307
2023-01-21,28,2.7038431333664,2.15899747925565,0.692825790420444,1.64934487402076,2.97419811096858,2.16313317816204,0.976324296641218,2.07816963529274,1.44207689369854,0.775327175922583
2023-01-22,29,2.701601854152,2.15717383399553,0.69212599202491,1.6479118866125,2.97174959982069,2.16130636281462,0.975407191562055,2.07633351787056,1.44080278091021,0.774642154011268
