"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"lamif307",0.00787722674196359,0.00644455433315395,3.27033917468268e-05,0.00445176292407626,0.000248131555653392,0.00264143580857343,0.00578022965358399,0.00969506291362653,0.0157413806347561,18530.1298629101,1.00034008632712
"lamhu307",0.198988237240686,0.197722696114673,5.92268214431196e-05,0.00853004636537865,0.180881956235812,0.192144530490859,0.197708665329743,0.203288290094322,0.214688682905772,20742.7308471894,1.00031943617379
"lamhf307",0.0874262987055338,0.0783777332872607,0.000392220106476966,0.0532089376792525,0.00306967708541329,0.033076567314726,0.0708112816892008,0.117098521186925,0.188398574922346,18403.8832728486,1.00047869016337
"lamuf307",0.155433842543092,0.253713342045197,0.00148090137669819,0.193320075162534,0.00897070449257277,0.0941695779912525,0.212511716948032,0.376185159502768,0.700116178915483,17041.2574241288,1.00070591484575
"sigma_h307",26.7114219397791,31.5541173142219,0.0522330015802035,7.19249248072723,21.1006588674869,26.5502896680847,30.4007168271315,35.1875173647585,49.142212469278,18961.3330403786,1.00018841008603
"sigma_u307",13.3075161056403,15.2045677191335,0.0246411969857049,3.42347480161886,10.2088752811933,12.7880316097559,14.6488010614038,16.9838675839638,23.4140789309591,19302.3715066476,1.00033261122347
"sigma_f307",3.11951630190313,3.28757875782156,0.00539464057112586,0.751325665277446,2.20036731493869,2.76198319091543,3.16190045798786,3.67066990514292,5.10325630883637,19396.8595308963,1.00072535984159
"lp__307",-125.218285351145,-129.553295839861,0.0226183312305704,2.25418713378908,-134.938940485487,-130.794555032676,-129.173483301711,-127.899726095329,-126.28406160193,9932.50549044169,1.00099683692032
"lamih308",0.0755586304302565,0.0751744241548356,1.48933580915911e-05,0.002151191098862,0.0709381326974549,0.0737860883355369,0.075160012361571,0.0765784544544404,0.0794781489928201,20862.8060677616,1.00070147279026
"lamif308",0.00628969750325214,0.00615989107750913,3.02840254437663e-05,0.0042346080463144,0.000244274742057596,0.00258698006094157,0.00550258262602155,0.00914062330232639,0.0151699227566499,19552.3621203687,1.00072475167488
"lamhu308",0.206957963913013,0.209089804721197,7.69156317165326e-05,0.0110137805863424,0.187687875322668,0.201897693280164,0.209003085803964,0.216097385486916,0.231132682613329,20504.2372371237,1.00011694774176
"lamhf308",0.0984508177182088,0.0750308911588666,0.000374996776604741,0.0511905287224431,0.00325150807980451,0.0319075387425437,0.0673400079323608,0.112113241528966,0.182665975283027,18634.7753324409,1.00040508304323
"lamuf308",0.160835077866918,0.256031045660137,0.00128125453411856,0.186714905707985,0.00952391527337242,0.102073222338595,0.219471325660545,0.378973066746406,0.680980577342418,21236.7057068042,1.00028517535477
"sigma_h308",30.5139728616372,34.1326490270903,0.0579333012955132,7.87765178705319,22.777671562599,28.6809167154367,32.8027078200291,38.0913484016155,53.0408186570167,18490.0040135697,1.00006987074072
"sigma_u308",18.3742532134552,20.0077832183024,0.0329749200291604,4.55537434434718,13.4096796149802,16.8049397905886,19.2519991825797,22.371822527218,30.9962792778783,19084.4936242169,1.00038890382195
"sigma_f308",2.61747153211313,2.92856650652479,0.00471686963988786,0.661683101432437,1.96190147102131,2.46176659623345,2.81661756403491,3.27133627029056,4.51051783360244,19678.5157742935,1.000611124284
"lp__308",-128.222758019276,-132.647032024962,0.0216435312355507,2.2526015949874,-138.098925947748,-133.888964015539,-132.285272226582,-131.003673257481,-129.34227384633,10832.0968925923,1.00137135722936
"lamih309",0.0741938602440277,0.0741105267970526,1.55441314432934e-05,0.00225567489177404,0.0697633834596253,0.072625898389424,0.0740728815164405,0.0755392578742232,0.0786446332336402,21058.1439749509,1.00018031171767
"lamif309",0.00554464803364359,0.0060040496200904,3.15739996733725e-05,0.00434548225130837,0.000209012600000231,0.00237045968758603,0.0052073379234132,0.00899251183550336,0.0156107390689836,18941.6043370908,1.00030390266489
"lamhu309",0.220229401705957,0.219212197781132,8.33046922642167e-05,0.0122562130183014,0.195067248141714,0.211349000107949,0.219074274872822,0.227079310945979,0.243625780268972,21645.8015438467,1.00068132930347
"lamhf309",0.0771568963336068,0.0738967612047819,0.000385136064773508,0.0527991497498698,0.00273030269852032,0.0295950870389109,0.0647770914417875,0.110228798478213,0.189445317092021,18794.2708243741,1.00071019877044
