"nombre","opt","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"sigma17",4.16797241384156,4.64837578199682,0.0151641010953588,1.05091772192143,3.10406310378357,3.91473567347481,4.47057538866086,5.18544864159539,7.19025864045864,4802.90602571696,1.00366161452495
"lp__17",-26.6280787063152,-27.8774100845854,0.0263563684834346,1.23766419616735,-31.1912174934654,-28.378238860096,-27.483125954004,-26.9783911214902,-26.6599377097818,2205.13160499024,1.00644730348523
"beta18",0.198517857164714,0.175091092867972,0.000880061624050318,0.0513943915111785,0.0544976194706421,0.146031082085939,0.180121836294474,0.211095325580827,0.261867409541402,3410.39976703871,1.00445427331677
"sigma18",3.87079682588164,4.30499405669461,0.0139427522101623,0.962445650775425,2.89092816388437,3.63403067141002,4.14953201674387,4.81137205407317,6.6181268294026,4764.91776988208,1.00199386670725
"lp__18",-25.7559858737344,-26.9925289963919,0.0247099474500541,1.23911291538474,-30.3789503291901,-27.4771967361643,-26.5932232660134,-26.1139560979427,-25.7855514199124,2514.65334204925,1.00386740148004
"beta19",0.184081054115376,0.159183492126786,0.000907839943448732,0.051792684710758,0.040658381716471,0.127650335744357,0.163964202895359,0.19443574905464,0.249827802569372,3254.75477639906,1.00450325549646
"sigma19",3.92400829854763,4.35344033740343,0.0158444976994819,0.992935472512509,2.93590550424851,3.652031223804,4.18249968369272,4.8584614028379,6.80604458381799,3927.21882265969,1.0053291248406
"lp__19",-25.9722112382384,-27.2392053711745,0.0266145381587823,1.28384067972129,-30.7523199829411,-27.7184211647884,-26.8404268340743,-26.3235091627989,-26.0019958815858,2326.93577512036,1.00584544623901
"beta20",0.173765802644553,0.154898711876692,0.000769823652933308,0.045545718441374,0.0509857625606678,0.127720338582997,0.159090042676777,0.186052126240666,0.233657821071877,3500.35919670074,1.00252910277545
"sigma20",3.44584438375728,3.82918344187107,0.014309203256008,0.860176056215283,2.58332219972137,3.22766663865412,3.68275603315823,4.25852613634726,5.95953396501779,3613.63091856136,1.00401700108792
"lp__20",-24.3571963203313,-25.5740489253032,0.0262583688751602,1.23944157607304,-28.8957569044769,-26.0410900385053,-25.1900714352636,-24.6987258636043,-24.3880646336744,2228.00740697863,1.00725739141782
"beta21",0.163276313394397,0.143118093671114,0.000830673055496877,0.0461111892166028,0.0377826000582621,0.115238650032038,0.146732475905301,0.174748436964018,0.224242855782393,3081.430655384,1.00301952300804
"sigma21",3.47055294270658,3.83471714560555,0.0125896168467065,0.829738932832541,2.59582918239631,3.25872599299591,3.70520827215501,4.25937398296165,5.84740131968067,4343.68087804017,1.00374536810183
"lp__21",-24.4941658700386,-25.7037929837587,0.0281890765048101,1.24921172152902,-29.1791896935302,-26.1454041837343,-25.3134415165877,-24.8298664607311,-24.5211696393815,1963.85945812511,1.0077057380205
"beta22",0.140320276220843,0.11585137369638,0.00084046028823125,0.0475417745906233,0.0193396754630405,0.08334609852878,0.118521533418766,0.149570050904656,0.20365882981208,3199.7524591801,1.00442689696432
"sigma22",3.59384488710885,3.95338750873634,0.0126094317664762,0.872917294562579,2.67209813279947,3.34594890376043,3.82227784864811,4.4088142041862,6.0422280733342,4792.42322499271,1.00170752039516
