"beta971",0.0784379029220568,0.0796098361006901,0.000463652819080225,0.0523294923399084,0.00379768373989446,0.0366392906710824,0.072821947023924,0.116556879416506,0.191700968554025,12738.1756660345,1.00073994087402
"lamih971",0.00600482770463288,0.00579049661650582,7.26491872137064e-06,0.000839828167598881,0.00407634183449722,0.0052076736957957,0.00584983297826604,0.0064171023091821,0.00725699675162535,13363.4734027523,1.00077471258362
"lamif971",0.00141544889135659,0.00168457445722217,5.70988902278413e-06,0.00103665734105508,8.88292733023967e-05,0.000826083362135613,0.0015827872524742,0.00245458056827306,0.00375039669771845,32962.1187894125,1.00000016559646
"lamhu971",0.101307469016246,0.0799008323178339,0.000277431693444301,0.0404035148830497,0.00970164549356691,0.0512261039445394,0.0774539374366989,0.105085679676895,0.166887603765449,21209.2909744767,1.00043356035642
"lamhf971",0.127522277064719,0.124787681288713,0.000400740560388986,0.0713406277001815,0.00690436974694024,0.0634310709392643,0.124515408528998,0.186148258627545,0.242955690031416,31691.8250729696,1.00019613689974
"lamuf971",0.382209737853443,0.405274933933494,0.000562476119037889,0.0945164202252421,0.233369498024285,0.337256711319799,0.402079167936834,0.468765186373433,0.597489889653686,28236.2066879092,1.00004920132271
"sigma_r971",169.895502918985,172.503469148262,0.133957718824582,20.5791264252982,137.673130397475,157.865655987057,170.49002315915,184.977819449422,217.76545156306,23600.3467445694,1.00017714790714
"sigma_h971",1.01050900482187,1.09771059946081,0.002328798585499,0.303940024645658,0.662648995929672,0.880380952507549,1.04222974274793,1.25927110538421,1.83035067022512,17033.8152055376,1.00053084462882
"sigma_u971",0.961536335335943,1.05473216700703,0.00152103198939244,0.237355907871649,0.710428507655506,0.889627283926852,1.01372093169154,1.17445401416924,1.6329377453592,24351.3698005217,1.00051051396296
"sigma_f971",0.843127571594746,0.921203192380683,0.00127780523979257,0.19938617311989,0.62676195716936,0.782268179940364,0.889681336336596,1.02492348976446,1.39625857734494,24347.857227403,0.999924786051191
"lp__h971",-346.765127841788,-352.220523251251,0.0250132440501165,2.57502463832734,-358.260259220487,-353.691577722405,-351.831065523764,-350.333771062485,-348.363820414776,10597.971241511,1.00091322637835
"beta972",0.201329605181294,0.154134342887518,0.000562565147954821,0.0610912457433344,0.0256168177484631,0.112463098135285,0.160157399899552,0.199702052610193,0.258178376902468,11792.6746207091,1.00094834588012
"lamih972",0.00426445244639229,0.0048364085769055,7.84992981512385e-06,0.000884420267625242,0.00330767707624008,0.00419963740186009,0.0047611888617745,0.00541008961905285,0.00671495640482384,12693.6297110113,1.00093194351781
"lamif972",0.00122874244806683,0.00166245579722643,5.67214000584825e-06,0.00101245234116853,9.66540679241585e-05,0.000826990245631713,0.00156113201425068,0.00241231775973753,0.0037078855148127,31860.6985752506,0.99986877903242
"lamhu972",0.132867076642614,0.108370368820883,0.000320991402393884,0.046017474358188,0.0224137451684114,0.0769881332044261,0.106914557205131,0.137860656432083,0.204434028520594,20552.2208259115,1.00000421516517
"lamhf972",0.12016343584026,0.120698182496453,0.000390071960671306,0.0712530481831134,0.00590806046170209,0.0592244804934014,0.118598474345889,0.181630160466409,0.242798353541183,33367.0206068477,1.00010251674268
"lamuf972",0.429001499480564,0.405049217808776,0.000556532820139343,0.0935251789450981,0.234462312915412,0.337741096803127,0.401943122913378,0.468044830825076,0.595208459985006,28240.7049798716,1.00002907186931
"sigma_r972",166.961993424043,174.268147506974,0.145169528222477,21.7494154156683,137.469280825682,158.849104138022,172.455100273451,187.410517140126,222.744273548401,22446.2732721458,1.00024976579615
"sigma_h972",1.2452031513168,1.25404302961624,0.00255677389858754,0.335047597927568,0.755611006237529,1.01885109606291,1.20391338119648,1.43149139041156,2.05839030744826,17172.2961341448,1.00065194224753
"sigma_u972",0.988120126146216,1.12497512825464,0.00169396239899332,0.252779335898843,0.753829231433481,0.94791955147784,1.08372595543723,1.25511421208829,1.7303545080328,22267.7124761104,1.00028001480655
"sigma_f972",0.848644740390653,0.91610534735519,0.0013006688988034,0.199763154040142,0.620956488942954,0.775818072373504,0.883054946265863,1.02041447341437,1.39255169026845,23588.3336194657,1.00036900086265
"lp__h972",-348.426379617607,-354.134995898488,0.0261587559338739,2.61436931904822,-360.232800167466,-355.6207138975,-353.760695101911,-352.227533544406,-350.1810948844,9988.48690915354,1.00098375599342
"beta973",0.246408397269399,0.238786097569422,0.000133351381389874,0.0206598269395516,0.195000596702138,0.225809284117,0.239868635251156,0.25296126373999,0.276193099864971,24002.6018214295,1.00031633757746
"lamih973",0.00380366187672628,0.00382160532668367,2.9611651857674e-06,0.000453487034186312,0.00294203716337357,0.00352103621056108,0.00381375516947303,0.00411212641518031,0.00475035606959138,23453.3281167267,1.00038890712352
"lamif973",0.00210863797874655,0.00198002123730535,5.34030323115158e-06,0.00103138522652511,0.000164891637595092,0.00116251676764949,0.00197463127307106,0.00279307036059277,0.00383955924060627,37300.0983802361,0.999903759317393
"lamhu973",0.177285465527424,0.156265965101393,0.000374674637470742,0.0582688549788954,0.0440636590597974,0.116934246833225,0.155340788755391,0.193765262213008,0.275654953603455,24186.0182631607,1.00024099924772
"lamhf973",0.132182972648891,0.121026444068039,0.000372256943102515,0.0721064762993287,0.00569241752052522,0.0580730722288614,0.119059697686409,0.182759730648307,0.243049936120004,37520.0088859371,0.999861436364641
"lamuf973",0.41977980149247,0.404977628202539,0.000509384723018861,0.0939062490590106,0.233494834390394,0.33741407751814,0.401787408917426,0.467858591244349,0.597023525071101,33985.7732554109,0.999923204669345
"sigma_r973",86.6081422517,89.5392676580806,0.0569605339975763,10.3952976212455,71.9916475577565,82.2188281456923,88.4784734925099,95.7913938172991,112.770279923526,33306.2510681265,0.999907645892327
"sigma_h973",1.16461002035629,1.36595277109173,0.00194255548805388,0.309566536484792,0.909021856070904,1.1484807154758,1.31428159837373,1.52790209793549,2.11435195544175,25395.7562660482,1.00016880520989
"sigma_u973",1.36953773466527,1.32202813083896,0.00183424130317775,0.295568555522271,0.888086769306982,1.11471948651269,1.27460397834341,1.47315731914095,2.0387729912621,25965.9084238821,1.00021184052032
"sigma_f973",1.15539322097224,1.157963550561,0.00141536872370239,0.248880598788362,0.790544870418127,0.983063897271159,1.1191807974632,1.28932455939526,1.7509775096822,30920.242902069,0.999989165060679
"lp__h973",-327.369932971489,-332.669836864296,0.0238490572817582,2.53168677227877,-338.584835287783,-334.135049814488,-332.305327186726,-330.821886462608,-328.797424099839,11268.795862152,1.00096664927269
